"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Edat_quinquennal","Nombre"
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Estrangera","65-69 anys",4
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Estrangera","65-69 anys",33
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Estrangera","65-69 anys",15
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Estrangera","65-69 anys",6
2020,7,"Horta-Guinardó",40,"Montbau","Home","Estrangera","65-69 anys",6
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Estrangera","65-69 anys",2
2020,7,"Horta-Guinardó",42,"la Clota","Home","Estrangera","65-69 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","Estrangera","65-69 anys",24
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Estrangera","65-69 anys",26
2020,8,"Nou Barris",45,"Porta","Home","Estrangera","65-69 anys",39
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Estrangera","65-69 anys",20
2020,8,"Nou Barris",47,"Can Peguera","Home","Estrangera","65-69 anys",3
2020,8,"Nou Barris",48,"la Guineueta","Home","Estrangera","65-69 anys",13
2020,8,"Nou Barris",49,"Canyelles","Home","Estrangera","65-69 anys",2
2020,8,"Nou Barris",50,"les Roquetes","Home","Estrangera","65-69 anys",19
2020,8,"Nou Barris",51,"Verdun","Home","Estrangera","65-69 anys",20
2020,8,"Nou Barris",52,"la Prosperitat","Home","Estrangera","65-69 anys",27
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Estrangera","65-69 anys",13
2020,8,"Nou Barris",54,"Torre Baró","Home","Estrangera","65-69 anys",5
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Estrangera","65-69 anys",21
2020,8,"Nou Barris",56,"Vallbona","Home","Estrangera","65-69 anys",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Estrangera","65-69 anys",21
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Estrangera","65-69 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Estrangera","65-69 anys",14
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Estrangera","65-69 anys",21
2020,9,"Sant Andreu",61,"la Sagrera","Home","Estrangera","65-69 anys",36
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Estrangera","65-69 anys",15
2020,9,"Sant Andreu",63,"Navas","Home","Estrangera","65-69 anys",33
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Estrangera","65-69 anys",52
2020,10,"Sant Martí",65,"el Clot","Home","Estrangera","65-69 anys",28
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Estrangera","65-69 anys",23
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Estrangera","65-69 anys",17
2020,10,"Sant Martí",68,"el Poblenou","Home","Estrangera","65-69 anys",49
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Estrangera","65-69 anys",25
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Estrangera","65-69 anys",41
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Estrangera","65-69 anys",23
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Estrangera","65-69 anys",26
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Estrangera","65-69 anys",26
2020,1,"Ciutat Vella",1,"el Raval","Home","Estrangera","70-74 anys",68
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Estrangera","70-74 anys",47
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Estrangera","70-74 anys",17
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Estrangera","70-74 anys",31
2020,2,"Eixample",5,"el Fort Pienc","Home","Estrangera","70-74 anys",30
2020,2,"Eixample",6,"la Sagrada Família","Home","Estrangera","70-74 anys",37
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Estrangera","70-74 anys",62
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Estrangera","70-74 anys",53
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Estrangera","70-74 anys",43
2020,2,"Eixample",10,"Sant Antoni","Home","Estrangera","70-74 anys",24
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Estrangera","70-74 anys",40
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Estrangera","70-74 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Estrangera","70-74 anys",30
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Estrangera","70-74 anys",8
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Estrangera","70-74 anys",9
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Estrangera","70-74 anys",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Estrangera","70-74 anys",10
2020,3,"Sants-Montjuïc",18,"Sants","Home","Estrangera","70-74 anys",25
2020,4,"Les Corts",19,"les Corts","Home","Estrangera","70-74 anys",49
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Estrangera","70-74 anys",15
2020,4,"Les Corts",21,"Pedralbes","Home","Estrangera","70-74 anys",19
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Estrangera","70-74 anys",5
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Estrangera","70-74 anys",12
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Estrangera","70-74 anys",18
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Estrangera","70-74 anys",25
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Estrangera","70-74 anys",43
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Estrangera","70-74 anys",25
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Estrangera","70-74 anys",12
2020,6,"Gràcia",29,"el Coll","Home","Estrangera","70-74 anys",4
2020,6,"Gràcia",30,"la Salut","Home","Estrangera","70-74 anys",12
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Estrangera","70-74 anys",34
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Estrangera","70-74 anys",20
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Estrangera","70-74 anys",12
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Estrangera","70-74 anys",5
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Estrangera","70-74 anys",24
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Estrangera","70-74 anys",3
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Estrangera","70-74 anys",15
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Estrangera","70-74 anys",6
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Estrangera","70-74 anys",3
2020,7,"Horta-Guinardó",40,"Montbau","Home","Estrangera","70-74 anys",4
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Estrangera","70-74 anys",3
2020,7,"Horta-Guinardó",42,"la Clota","Home","Estrangera","70-74 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","Estrangera","70-74 anys",17
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Estrangera","70-74 anys",14
2020,8,"Nou Barris",45,"Porta","Home","Estrangera","70-74 anys",19
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Estrangera","70-74 anys",13
2020,8,"Nou Barris",47,"Can Peguera","Home","Estrangera","70-74 anys",2
2020,8,"Nou Barris",48,"la Guineueta","Home","Estrangera","70-74 anys",4
2020,8,"Nou Barris",49,"Canyelles","Home","Estrangera","70-74 anys",2
2020,8,"Nou Barris",50,"les Roquetes","Home","Estrangera","70-74 anys",9
2020,8,"Nou Barris",51,"Verdun","Home","Estrangera","70-74 anys",4
2020,8,"Nou Barris",52,"la Prosperitat","Home","Estrangera","70-74 anys",12
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Estrangera","70-74 anys",8
2020,8,"Nou Barris",54,"Torre Baró","Home","Estrangera","70-74 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Estrangera","70-74 anys",6
2020,8,"Nou Barris",56,"Vallbona","Home","Estrangera","70-74 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Estrangera","70-74 anys",7
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Estrangera","70-74 anys",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Estrangera","70-74 anys",8
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Estrangera","70-74 anys",26
2020,9,"Sant Andreu",61,"la Sagrera","Home","Estrangera","70-74 anys",17
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Estrangera","70-74 anys",6
2020,9,"Sant Andreu",63,"Navas","Home","Estrangera","70-74 anys",18
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Estrangera","70-74 anys",26
2020,10,"Sant Martí",65,"el Clot","Home","Estrangera","70-74 anys",17
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Estrangera","70-74 anys",25
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Estrangera","70-74 anys",8
2020,10,"Sant Martí",68,"el Poblenou","Home","Estrangera","70-74 anys",32
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Estrangera","70-74 anys",22
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Estrangera","70-74 anys",21
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Estrangera","70-74 anys",22
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Estrangera","70-74 anys",18
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Estrangera","70-74 anys",19
2020,1,"Ciutat Vella",1,"el Raval","Home","Estrangera","75-79 anys",40
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Estrangera","75-79 anys",16
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Estrangera","75-79 anys",10
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Estrangera","75-79 anys",19
2020,2,"Eixample",5,"el Fort Pienc","Home","Estrangera","75-79 anys",13
2020,2,"Eixample",6,"la Sagrada Família","Home","Estrangera","75-79 anys",25
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Estrangera","75-79 anys",33
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Estrangera","75-79 anys",21
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Estrangera","75-79 anys",28
2020,2,"Eixample",10,"Sant Antoni","Home","Estrangera","75-79 anys",28
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Estrangera","75-79 anys",22
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Estrangera","75-79 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Estrangera","75-79 anys",15
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Estrangera","75-79 anys",2
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Estrangera","75-79 anys",11
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Estrangera","75-79 anys",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Estrangera","75-79 anys",11
2020,3,"Sants-Montjuïc",18,"Sants","Home","Estrangera","75-79 anys",17
2020,4,"Les Corts",19,"les Corts","Home","Estrangera","75-79 anys",21
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Estrangera","75-79 anys",11
2020,4,"Les Corts",21,"Pedralbes","Home","Estrangera","75-79 anys",14
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Estrangera","75-79 anys",2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Estrangera","75-79 anys",16
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Estrangera","75-79 anys",9
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Estrangera","75-79 anys",17
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Estrangera","75-79 anys",33
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Estrangera","75-79 anys",15
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Estrangera","75-79 anys",5
2020,6,"Gràcia",29,"el Coll","Home","Estrangera","75-79 anys",6
2020,6,"Gràcia",30,"la Salut","Home","Estrangera","75-79 anys",5
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Estrangera","75-79 anys",21
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Estrangera","75-79 anys",16
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Estrangera","75-79 anys",12
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Estrangera","75-79 anys",4
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Estrangera","75-79 anys",16
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Estrangera","75-79 anys",3
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Estrangera","75-79 anys",3
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Estrangera","75-79 anys",4
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Estrangera","75-79 anys",5
2020,7,"Horta-Guinardó",40,"Montbau","Home","Estrangera","75-79 anys",2
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Estrangera","75-79 anys",1
2020,7,"Horta-Guinardó",42,"la Clota","Home","Estrangera","75-79 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","Estrangera","75-79 anys",9
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Estrangera","75-79 anys",15
2020,8,"Nou Barris",45,"Porta","Home","Estrangera","75-79 anys",7
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Estrangera","75-79 anys",7
2020,8,"Nou Barris",47,"Can Peguera","Home","Estrangera","75-79 anys",0
2020,8,"Nou Barris",48,"la Guineueta","Home","Estrangera","75-79 anys",1
2020,8,"Nou Barris",49,"Canyelles","Home","Estrangera","75-79 anys",4
2020,8,"Nou Barris",50,"les Roquetes","Home","Estrangera","75-79 anys",8
2020,8,"Nou Barris",51,"Verdun","Home","Estrangera","75-79 anys",4
2020,8,"Nou Barris",52,"la Prosperitat","Home","Estrangera","75-79 anys",6
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Estrangera","75-79 anys",0
2020,8,"Nou Barris",54,"Torre Baró","Home","Estrangera","75-79 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Estrangera","75-79 anys",5
2020,8,"Nou Barris",56,"Vallbona","Home","Estrangera","75-79 anys",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Estrangera","75-79 anys",1
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Estrangera","75-79 anys",0
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Estrangera","75-79 anys",8
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Estrangera","75-79 anys",6
2020,9,"Sant Andreu",61,"la Sagrera","Home","Estrangera","75-79 anys",11
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Estrangera","75-79 anys",6
2020,9,"Sant Andreu",63,"Navas","Home","Estrangera","75-79 anys",6
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Estrangera","75-79 anys",14
2020,10,"Sant Martí",65,"el Clot","Home","Estrangera","75-79 anys",12
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Estrangera","75-79 anys",9
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Estrangera","75-79 anys",16
2020,10,"Sant Martí",68,"el Poblenou","Home","Estrangera","75-79 anys",17
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Estrangera","75-79 anys",10
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Estrangera","75-79 anys",11
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Estrangera","75-79 anys",8
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Estrangera","75-79 anys",10
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Estrangera","75-79 anys",9
2020,1,"Ciutat Vella",1,"el Raval","Home","Estrangera","80-84 anys",16
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Estrangera","80-84 anys",8
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Estrangera","80-84 anys",3
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Estrangera","80-84 anys",10
2020,2,"Eixample",5,"el Fort Pienc","Home","Estrangera","80-84 anys",7
2020,2,"Eixample",6,"la Sagrada Família","Home","Estrangera","80-84 anys",16
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Estrangera","80-84 anys",18
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Estrangera","80-84 anys",11
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Estrangera","80-84 anys",21
2020,2,"Eixample",10,"Sant Antoni","Home","Estrangera","80-84 anys",5
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Estrangera","80-84 anys",8
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Estrangera","80-84 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Estrangera","80-84 anys",7
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Estrangera","80-84 anys",4
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Estrangera","80-84 anys",3
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Estrangera","80-84 anys",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Estrangera","80-84 anys",2
2020,3,"Sants-Montjuïc",18,"Sants","Home","Estrangera","80-84 anys",9
2020,4,"Les Corts",19,"les Corts","Home","Estrangera","80-84 anys",16
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Estrangera","80-84 anys",7
2020,4,"Les Corts",21,"Pedralbes","Home","Estrangera","80-84 anys",18
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Estrangera","80-84 anys",2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Estrangera","80-84 anys",7
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Estrangera","80-84 anys",4
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Estrangera","80-84 anys",17
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Estrangera","80-84 anys",23
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Estrangera","80-84 anys",11
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Estrangera","80-84 anys",5
2020,6,"Gràcia",29,"el Coll","Home","Estrangera","80-84 anys",3
2020,6,"Gràcia",30,"la Salut","Home","Estrangera","80-84 anys",4
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Estrangera","80-84 anys",9
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Estrangera","80-84 anys",10
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Estrangera","80-84 anys",7
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Estrangera","80-84 anys",3
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Estrangera","80-84 anys",13
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Estrangera","80-84 anys",3
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Estrangera","80-84 anys",5
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Estrangera","80-84 anys",0
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Estrangera","80-84 anys",2
2020,7,"Horta-Guinardó",40,"Montbau","Home","Estrangera","80-84 anys",1
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Estrangera","80-84 anys",0
2020,7,"Horta-Guinardó",42,"la Clota","Home","Estrangera","80-84 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","Estrangera","80-84 anys",5
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Estrangera","80-84 anys",3
2020,8,"Nou Barris",45,"Porta","Home","Estrangera","80-84 anys",1
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Estrangera","80-84 anys",4
2020,8,"Nou Barris",47,"Can Peguera","Home","Estrangera","80-84 anys",0
2020,8,"Nou Barris",48,"la Guineueta","Home","Estrangera","80-84 anys",4
2020,8,"Nou Barris",49,"Canyelles","Home","Estrangera","80-84 anys",1
2020,8,"Nou Barris",50,"les Roquetes","Home","Estrangera","80-84 anys",0
2020,8,"Nou Barris",51,"Verdun","Home","Estrangera","80-84 anys",3
2020,8,"Nou Barris",52,"la Prosperitat","Home","Estrangera","80-84 anys",3
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Estrangera","80-84 anys",0
2020,8,"Nou Barris",54,"Torre Baró","Home","Estrangera","80-84 anys",3
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Estrangera","80-84 anys",2
2020,8,"Nou Barris",56,"Vallbona","Home","Estrangera","80-84 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Estrangera","80-84 anys",2
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Estrangera","80-84 anys",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Estrangera","80-84 anys",1
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Estrangera","80-84 anys",5
2020,9,"Sant Andreu",61,"la Sagrera","Home","Estrangera","80-84 anys",4
