"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,9,"Sant Andreu",61,"la Sagrera","4 dones o més",280
2020,9,"Sant Andreu",62,"el Congrés i els Indians","4 dones o més",142
2020,9,"Sant Andreu",63,"Navas","4 dones o més",219
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","4 dones o més",356
2020,10,"Sant Martí",65,"el Clot","4 dones o més",210
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","4 dones o més",130
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","4 dones o més",69
2020,10,"Sant Martí",68,"el Poblenou","4 dones o més",283
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","4 dones o més",97
2020,10,"Sant Martí",70,"el Besòs i el Maresme","4 dones o més",309
2020,10,"Sant Martí",71,"Provençals del Poblenou","4 dones o més",174
2020,10,"Sant Martí",72,"Sant Martí de Provençals","4 dones o més",256
2020,10,"Sant Martí",73,"la Verneda i la Pau","4 dones o més",264
2020,1,"Ciutat Vella",1,"el Raval","Cap home",3861
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Cap home",1750
2020,1,"Ciutat Vella",3,"la Barceloneta","Cap home",1951
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Cap home",2816
2020,2,"Eixample",5,"el Fort Pienc","Cap home",3269
2020,2,"Eixample",6,"la Sagrada Família","Cap home",6070
2020,2,"Eixample",7,"la Dreta de l'Eixample","Cap home",5068
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Cap home",5218
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Cap home",6761
2020,2,"Eixample",10,"Sant Antoni","Cap home",4385
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Cap home",4046
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Cap home",115
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Cap home",2520
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Cap home",1096
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Cap home",1701
2020,3,"Sants-Montjuïc",16,"la Bordeta","Cap home",1801
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Cap home",2479
2020,3,"Sants-Montjuïc",18,"Sants","Cap home",4597
2020,4,"Les Corts",19,"les Corts","Cap home",4988
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Cap home",2345
