"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","CCAA","Província naixement","Nombre"
2019,4,"Les Corts",19,"les Corts","Dona","Andalusia","Huelva",41
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Andalusia","Huelva",22
2019,4,"Les Corts",21,"Pedralbes","Dona","Andalusia","Huelva",6
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Andalusia","Huelva",2
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Andalusia","Huelva",7
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Andalusia","Huelva",4
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Andalusia","Huelva",14
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Andalusia","Huelva",14
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Andalusia","Huelva",12
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Andalusia","Huelva",18
2019,6,"Gràcia",29,"el Coll","Dona","Andalusia","Huelva",11
2019,6,"Gràcia",30,"la Salut","Dona","Andalusia","Huelva",10
2019,6,"Gràcia",31,"la Vila de Gràcia","Dona","Andalusia","Huelva",32
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Andalusia","Huelva",21
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Andalusia","Huelva",20
2019,7,"Horta-Guinardó",34,"Can Baró","Dona","Andalusia","Huelva",11
2019,7,"Horta-Guinardó",35,"el Guinardó","Dona","Andalusia","Huelva",39
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Andalusia","Huelva",11
2019,7,"Horta-Guinardó",37,"el Carmel","Dona","Andalusia","Huelva",149
2019,7,"Horta-Guinardó",38,"la Teixonera","Dona","Andalusia","Huelva",25
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Andalusia","Huelva",11
2019,7,"Horta-Guinardó",40,"Montbau","Dona","Andalusia","Huelva",9
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Andalusia","Huelva",15
2019,7,"Horta-Guinardó",42,"la Clota","Dona","Andalusia","Huelva",1
2019,7,"Horta-Guinardó",43,"Horta","Dona","Andalusia","Huelva",55
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Andalusia","Huelva",52
2019,8,"Nou Barris",45,"Porta","Dona","Andalusia","Huelva",50
2019,8,"Nou Barris",46,"el Turó de la Peira","Dona","Andalusia","Huelva",20
2019,8,"Nou Barris",47,"Can Peguera","Dona","Andalusia","Huelva",7
2019,8,"Nou Barris",48,"la Guineueta","Dona","Andalusia","Huelva",32
2019,8,"Nou Barris",49,"Canyelles","Dona","Andalusia","Huelva",28
2019,8,"Nou Barris",50,"les Roquetes","Dona","Andalusia","Huelva",42
2019,8,"Nou Barris",51,"Verdun","Dona","Andalusia","Huelva",35
2019,8,"Nou Barris",52,"la Prosperitat","Dona","Andalusia","Huelva",91
2019,8,"Nou Barris",53,"la Trinitat Nova","Dona","Andalusia","Huelva",7
2019,8,"Nou Barris",54,"Torre Baró","Dona","Andalusia","Huelva",5
2019,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Andalusia","Huelva",21
2019,8,"Nou Barris",56,"Vallbona","Dona","Andalusia","Huelva",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Andalusia","Huelva",16
2019,9,"Sant Andreu",58,"Baró de Viver","Dona","Andalusia","Huelva",3
2019,9,"Sant Andreu",59,"el Bon Pastor","Dona","Andalusia","Huelva",23
2019,9,"Sant Andreu",60,"Sant Andreu","Dona","Andalusia","Huelva",98
2019,9,"Sant Andreu",61,"la Sagrera","Dona","Andalusia","Huelva",42
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Andalusia","Huelva",13
2019,9,"Sant Andreu",63,"Navas","Dona","Andalusia","Huelva",17
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Andalusia","Huelva",42
2019,10,"Sant Martí",65,"el Clot","Dona","Andalusia","Huelva",28
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Andalusia","Huelva",22
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Andalusia","Huelva",4
2019,10,"Sant Martí",68,"el Poblenou","Dona","Andalusia","Huelva",26
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Andalusia","Huelva",14
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Andalusia","Huelva",45
2019,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Andalusia","Huelva",31
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Andalusia","Huelva",39
2019,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Andalusia","Huelva",83
2019,1,"Ciutat Vella",1,"el Raval","Dona","Andalusia","Jaén",68
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Andalusia","Jaén",29
2019,1,"Ciutat Vella",3,"la Barceloneta","Dona","Andalusia","Jaén",28
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Andalusia","Jaén",44
2019,2,"Eixample",5,"el Fort Pienc","Dona","Andalusia","Jaén",85
2019,2,"Eixample",6,"la Sagrada Família","Dona","Andalusia","Jaén",137
2019,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Andalusia","Jaén",70
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Andalusia","Jaén",91
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Andalusia","Jaén",135
2019,2,"Eixample",10,"Sant Antoni","Dona","Andalusia","Jaén",81
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Andalusia","Jaén",87
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Andalusia","Jaén",8
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Andalusia","Jaén",195
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Andalusia","Jaén",44
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Andalusia","Jaén",39
2019,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Andalusia","Jaén",68
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Andalusia","Jaén",111
2019,3,"Sants-Montjuïc",18,"Sants","Dona","Andalusia","Jaén",97
2019,4,"Les Corts",19,"les Corts","Dona","Andalusia","Jaén",107
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Andalusia","Jaén",95
2019,4,"Les Corts",21,"Pedralbes","Dona","Andalusia","Jaén",14
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Andalusia","Jaén",10
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Andalusia","Jaén",24
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Andalusia","Jaén",16
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Andalusia","Jaén",32
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Andalusia","Jaén",41
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Andalusia","Jaén",51
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Andalusia","Jaén",54
2019,6,"Gràcia",29,"el Coll","Dona","Andalusia","Jaén",27
2019,6,"Gràcia",30,"la Salut","Dona","Andalusia","Jaén",41
2019,6,"Gràcia",31,"la Vila de Gràcia","Dona","Andalusia","Jaén",97
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Andalusia","Jaén",82
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Andalusia","Jaén",102
2019,7,"Horta-Guinardó",34,"Can Baró","Dona","Andalusia","Jaén",97
2019,7,"Horta-Guinardó",35,"el Guinardó","Dona","Andalusia","Jaén",131
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Andalusia","Jaén",65
2019,7,"Horta-Guinardó",37,"el Carmel","Dona","Andalusia","Jaén",570
2019,7,"Horta-Guinardó",38,"la Teixonera","Dona","Andalusia","Jaén",122
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Andalusia","Jaén",53
2019,7,"Horta-Guinardó",40,"Montbau","Dona","Andalusia","Jaén",27
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Andalusia","Jaén",41
2019,7,"Horta-Guinardó",42,"la Clota","Dona","Andalusia","Jaén",5
2019,7,"Horta-Guinardó",43,"Horta","Dona","Andalusia","Jaén",218
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Andalusia","Jaén",136
2019,8,"Nou Barris",45,"Porta","Dona","Andalusia","Jaén",243
2019,8,"Nou Barris",46,"el Turó de la Peira","Dona","Andalusia","Jaén",113
2019,8,"Nou Barris",47,"Can Peguera","Dona","Andalusia","Jaén",17
2019,8,"Nou Barris",48,"la Guineueta","Dona","Andalusia","Jaén",150
2019,8,"Nou Barris",49,"Canyelles","Dona","Andalusia","Jaén",113
2019,8,"Nou Barris",50,"les Roquetes","Dona","Andalusia","Jaén",270
2019,8,"Nou Barris",51,"Verdun","Dona","Andalusia","Jaén",182
2019,8,"Nou Barris",52,"la Prosperitat","Dona","Andalusia","Jaén",355
2019,8,"Nou Barris",53,"la Trinitat Nova","Dona","Andalusia","Jaén",75
2019,8,"Nou Barris",54,"Torre Baró","Dona","Andalusia","Jaén",40
2019,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Andalusia","Jaén",100
2019,8,"Nou Barris",56,"Vallbona","Dona","Andalusia","Jaén",10
2019,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Andalusia","Jaén",132
2019,9,"Sant Andreu",58,"Baró de Viver","Dona","Andalusia","Jaén",26
2019,9,"Sant Andreu",59,"el Bon Pastor","Dona","Andalusia","Jaén",83
2019,9,"Sant Andreu",60,"Sant Andreu","Dona","Andalusia","Jaén",396
2019,9,"Sant Andreu",61,"la Sagrera","Dona","Andalusia","Jaén",139
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Andalusia","Jaén",62
2019,9,"Sant Andreu",63,"Navas","Dona","Andalusia","Jaén",82
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Andalusia","Jaén",118
2019,10,"Sant Martí",65,"el Clot","Dona","Andalusia","Jaén",125
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Andalusia","Jaén",51
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Andalusia","Jaén",16
2019,10,"Sant Martí",68,"el Poblenou","Dona","Andalusia","Jaén",97
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Andalusia","Jaén",43
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Andalusia","Jaén",182
2019,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Andalusia","Jaén",108
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Andalusia","Jaén",174
2019,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Andalusia","Jaén",305
2019,1,"Ciutat Vella",1,"el Raval","Dona","Andalusia","Màlaga",59
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Andalusia","Màlaga",21
2019,1,"Ciutat Vella",3,"la Barceloneta","Dona","Andalusia","Màlaga",35
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Andalusia","Màlaga",44
2019,2,"Eixample",5,"el Fort Pienc","Dona","Andalusia","Màlaga",57
2019,2,"Eixample",6,"la Sagrada Família","Dona","Andalusia","Màlaga",103
2019,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Andalusia","Màlaga",63
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Andalusia","Màlaga",51
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Andalusia","Màlaga",100
2019,2,"Eixample",10,"Sant Antoni","Dona","Andalusia","Màlaga",74
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Andalusia","Màlaga",75
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Andalusia","Màlaga",3
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Andalusia","Màlaga",85
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Andalusia","Màlaga",23
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Andalusia","Màlaga",25
2019,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Andalusia","Màlaga",32
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Andalusia","Màlaga",54
2019,3,"Sants-Montjuïc",18,"Sants","Dona","Andalusia","Màlaga",87
2019,4,"Les Corts",19,"les Corts","Dona","Andalusia","Màlaga",79
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Andalusia","Màlaga",55
2019,4,"Les Corts",21,"Pedralbes","Dona","Andalusia","Màlaga",16
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Andalusia","Màlaga",4
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Andalusia","Màlaga",35
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Andalusia","Màlaga",10
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Andalusia","Màlaga",25
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Andalusia","Màlaga",50
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Andalusia","Màlaga",30
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Andalusia","Màlaga",32
2019,6,"Gràcia",29,"el Coll","Dona","Andalusia","Màlaga",16
2019,6,"Gràcia",30,"la Salut","Dona","Andalusia","Màlaga",32
2019,6,"Gràcia",31,"la Vila de Gràcia","Dona","Andalusia","Màlaga",84
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Andalusia","Màlaga",51
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Andalusia","Màlaga",49
2019,7,"Horta-Guinardó",34,"Can Baró","Dona","Andalusia","Màlaga",15
2019,7,"Horta-Guinardó",35,"el Guinardó","Dona","Andalusia","Màlaga",76
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Andalusia","Màlaga",26
2019,7,"Horta-Guinardó",37,"el Carmel","Dona","Andalusia","Màlaga",175
2019,7,"Horta-Guinardó",38,"la Teixonera","Dona","Andalusia","Màlaga",64
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Andalusia","Màlaga",30
2019,7,"Horta-Guinardó",40,"Montbau","Dona","Andalusia","Màlaga",18
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Andalusia","Màlaga",18
2019,7,"Horta-Guinardó",42,"la Clota","Dona","Andalusia","Màlaga",1
2019,7,"Horta-Guinardó",43,"Horta","Dona","Andalusia","Màlaga",119
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Andalusia","Màlaga",93
2019,8,"Nou Barris",45,"Porta","Dona","Andalusia","Màlaga",80
2019,8,"Nou Barris",46,"el Turó de la Peira","Dona","Andalusia","Màlaga",38
2019,8,"Nou Barris",47,"Can Peguera","Dona","Andalusia","Màlaga",12
2019,8,"Nou Barris",48,"la Guineueta","Dona","Andalusia","Màlaga",54
2019,8,"Nou Barris",49,"Canyelles","Dona","Andalusia","Màlaga",41
2019,8,"Nou Barris",50,"les Roquetes","Dona","Andalusia","Màlaga",96
2019,8,"Nou Barris",51,"Verdun","Dona","Andalusia","Màlaga",72
2019,8,"Nou Barris",52,"la Prosperitat","Dona","Andalusia","Màlaga",137
2019,8,"Nou Barris",53,"la Trinitat Nova","Dona","Andalusia","Màlaga",31
2019,8,"Nou Barris",54,"Torre Baró","Dona","Andalusia","Màlaga",9
2019,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Andalusia","Màlaga",34
2019,8,"Nou Barris",56,"Vallbona","Dona","Andalusia","Màlaga",2
2019,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Andalusia","Màlaga",40
2019,9,"Sant Andreu",58,"Baró de Viver","Dona","Andalusia","Màlaga",7
2019,9,"Sant Andreu",59,"el Bon Pastor","Dona","Andalusia","Màlaga",36
2019,9,"Sant Andreu",60,"Sant Andreu","Dona","Andalusia","Màlaga",174
2019,9,"Sant Andreu",61,"la Sagrera","Dona","Andalusia","Màlaga",93
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Andalusia","Màlaga",29
2019,9,"Sant Andreu",63,"Navas","Dona","Andalusia","Màlaga",56
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Andalusia","Màlaga",74
2019,10,"Sant Martí",65,"el Clot","Dona","Andalusia","Màlaga",61
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Andalusia","Màlaga",34
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Andalusia","Màlaga",10
2019,10,"Sant Martí",68,"el Poblenou","Dona","Andalusia","Màlaga",67
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Andalusia","Màlaga",27
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Andalusia","Màlaga",107
2019,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Andalusia","Màlaga",58
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Andalusia","Màlaga",105
2019,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Andalusia","Màlaga",154
2019,1,"Ciutat Vella",1,"el Raval","Dona","Andalusia","Sevilla",119
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Andalusia","Sevilla",45
2019,1,"Ciutat Vella",3,"la Barceloneta","Dona","Andalusia","Sevilla",45
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Andalusia","Sevilla",68
2019,2,"Eixample",5,"el Fort Pienc","Dona","Andalusia","Sevilla",97
2019,2,"Eixample",6,"la Sagrada Família","Dona","Andalusia","Sevilla",117
2019,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Andalusia","Sevilla",96
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Andalusia","Sevilla",102
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Andalusia","Sevilla",137
2019,2,"Eixample",10,"Sant Antoni","Dona","Andalusia","Sevilla",117
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Andalusia","Sevilla",102
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Andalusia","Sevilla",3
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Andalusia","Sevilla",148
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Andalusia","Sevilla",31
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Andalusia","Sevilla",39
2019,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Andalusia","Sevilla",82
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Andalusia","Sevilla",84
2019,3,"Sants-Montjuïc",18,"Sants","Dona","Andalusia","Sevilla",112
2019,4,"Les Corts",19,"les Corts","Dona","Andalusia","Sevilla",125
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Andalusia","Sevilla",97
2019,4,"Les Corts",21,"Pedralbes","Dona","Andalusia","Sevilla",23
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Andalusia","Sevilla",9
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Andalusia","Sevilla",50
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Andalusia","Sevilla",21
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Andalusia","Sevilla",37
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Andalusia","Sevilla",84
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Andalusia","Sevilla",45
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Andalusia","Sevilla",53
2019,6,"Gràcia",29,"el Coll","Dona","Andalusia","Sevilla",29
2019,6,"Gràcia",30,"la Salut","Dona","Andalusia","Sevilla",38
2019,6,"Gràcia",31,"la Vila de Gràcia","Dona","Andalusia","Sevilla",129
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Andalusia","Sevilla",76
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Andalusia","Sevilla",70
2019,7,"Horta-Guinardó",34,"Can Baró","Dona","Andalusia","Sevilla",46
2019,7,"Horta-Guinardó",35,"el Guinardó","Dona","Andalusia","Sevilla",125
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Andalusia","Sevilla",34
2019,7,"Horta-Guinardó",37,"el Carmel","Dona","Andalusia","Sevilla",246
2019,7,"Horta-Guinardó",38,"la Teixonera","Dona","Andalusia","Sevilla",91
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Andalusia","Sevilla",39
2019,7,"Horta-Guinardó",40,"Montbau","Dona","Andalusia","Sevilla",22
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Andalusia","Sevilla",20
2019,7,"Horta-Guinardó",42,"la Clota","Dona","Andalusia","Sevilla",3
2019,7,"Horta-Guinardó",43,"Horta","Dona","Andalusia","Sevilla",135
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Andalusia","Sevilla",100
2019,8,"Nou Barris",45,"Porta","Dona","Andalusia","Sevilla",135
2019,8,"Nou Barris",46,"el Turó de la Peira","Dona","Andalusia","Sevilla",51
2019,8,"Nou Barris",47,"Can Peguera","Dona","Andalusia","Sevilla",9
2019,8,"Nou Barris",48,"la Guineueta","Dona","Andalusia","Sevilla",82
2019,8,"Nou Barris",49,"Canyelles","Dona","Andalusia","Sevilla",44
2019,8,"Nou Barris",50,"les Roquetes","Dona","Andalusia","Sevilla",82
2019,8,"Nou Barris",51,"Verdun","Dona","Andalusia","Sevilla",81
2019,8,"Nou Barris",52,"la Prosperitat","Dona","Andalusia","Sevilla",163
2019,8,"Nou Barris",53,"la Trinitat Nova","Dona","Andalusia","Sevilla",32
2019,8,"Nou Barris",54,"Torre Baró","Dona","Andalusia","Sevilla",28
2019,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Andalusia","Sevilla",74
2019,8,"Nou Barris",56,"Vallbona","Dona","Andalusia","Sevilla",7
2019,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Andalusia","Sevilla",55
2019,9,"Sant Andreu",58,"Baró de Viver","Dona","Andalusia","Sevilla",12
2019,9,"Sant Andreu",59,"el Bon Pastor","Dona","Andalusia","Sevilla",55
2019,9,"Sant Andreu",60,"Sant Andreu","Dona","Andalusia","Sevilla",243
2019,9,"Sant Andreu",61,"la Sagrera","Dona","Andalusia","Sevilla",125
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Andalusia","Sevilla",41
2019,9,"Sant Andreu",63,"Navas","Dona","Andalusia","Sevilla",93
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Andalusia","Sevilla",116
2019,10,"Sant Martí",65,"el Clot","Dona","Andalusia","Sevilla",106
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Andalusia","Sevilla",62
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Andalusia","Sevilla",22
2019,10,"Sant Martí",68,"el Poblenou","Dona","Andalusia","Sevilla",90
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Andalusia","Sevilla",52
