"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_quinquennal","Nombre"
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","95-99 anys",2
2020,2,"Eixample",5,"el Fort Pienc","Home","95-99 anys",10
2020,2,"Eixample",6,"la Sagrada Família","Home","95-99 anys",12
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","95-99 anys",13
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","95-99 anys",25
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","95-99 anys",17
2020,2,"Eixample",10,"Sant Antoni","Home","95-99 anys",15
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","95-99 anys",4
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","95-99 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","95-99 anys",4
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","95-99 anys",4
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","95-99 anys",2
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","95-99 anys",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","95-99 anys",4
2020,3,"Sants-Montjuïc",18,"Sants","Home","95-99 anys",10
2020,4,"Les Corts",19,"les Corts","Home","95-99 anys",11
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","95-99 anys",4
2020,4,"Les Corts",21,"Pedralbes","Home","95-99 anys",7
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","95-99 anys",0
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","95-99 anys",10
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","95-99 anys",1
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","95-99 anys",8
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","95-99 anys",12
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","95-99 anys",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","95-99 anys",6
2020,6,"Gràcia",29,"el Coll","Home","95-99 anys",0
2020,6,"Gràcia",30,"la Salut","Home","95-99 anys",4
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","95-99 anys",12
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","95-99 anys",15
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","95-99 anys",4
2020,7,"Horta-Guinardó",34,"Can Baró","Home","95-99 anys",3
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","95-99 anys",15
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","95-99 anys",2
2020,7,"Horta-Guinardó",37,"el Carmel","Home","95-99 anys",4
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","95-99 anys",2
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","95-99 anys",1
2020,7,"Horta-Guinardó",40,"Montbau","Home","95-99 anys",6
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","95-99 anys",2
2020,7,"Horta-Guinardó",42,"la Clota","Home","95-99 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Home","95-99 anys",3
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","95-99 anys",8
2020,8,"Nou Barris",45,"Porta","Home","95-99 anys",5
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","95-99 anys",4
2020,8,"Nou Barris",47,"Can Peguera","Home","95-99 anys",0
2020,8,"Nou Barris",48,"la Guineueta","Home","95-99 anys",3
2020,8,"Nou Barris",49,"Canyelles","Home","95-99 anys",0
2020,8,"Nou Barris",50,"les Roquetes","Home","95-99 anys",3
2020,8,"Nou Barris",51,"Verdun","Home","95-99 anys",4
2020,8,"Nou Barris",52,"la Prosperitat","Home","95-99 anys",8
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","95-99 anys",3
2020,8,"Nou Barris",54,"Torre Baró","Home","95-99 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","95-99 anys",1
2020,8,"Nou Barris",56,"Vallbona","Home","95-99 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","95-99 anys",1
2020,9,"Sant Andreu",58,"Baró de Viver","Home","95-99 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","95-99 anys",0
2020,9,"Sant Andreu",60,"Sant Andreu","Home","95-99 anys",12
2020,9,"Sant Andreu",61,"la Sagrera","Home","95-99 anys",9
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","95-99 anys",6
2020,9,"Sant Andreu",63,"Navas","Home","95-99 anys",4
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","95-99 anys",11
2020,10,"Sant Martí",65,"el Clot","Home","95-99 anys",5
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","95-99 anys",2
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","95-99 anys",0
2020,10,"Sant Martí",68,"el Poblenou","Home","95-99 anys",2
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","95-99 anys",2
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","95-99 anys",5
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","95-99 anys",5
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","95-99 anys",5
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","95-99 anys",6
2020,1,"Ciutat Vella",1,"el Raval","Home","100 anys i més",1
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","100 anys i més",0
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","100 anys i més",0
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","100 anys i més",1
2020,2,"Eixample",5,"el Fort Pienc","Home","100 anys i més",1
2020,2,"Eixample",6,"la Sagrada Família","Home","100 anys i més",0
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","100 anys i més",6
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","100 anys i més",4
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","100 anys i més",2
2020,2,"Eixample",10,"Sant Antoni","Home","100 anys i més",2
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","100 anys i més",0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","100 anys i més",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","100 anys i més",0
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","100 anys i més",0
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","100 anys i més",2
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","100 anys i més",0
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","100 anys i més",1
2020,3,"Sants-Montjuïc",18,"Sants","Home","100 anys i més",1
2020,4,"Les Corts",19,"les Corts","Home","100 anys i més",2
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","100 anys i més",0
2020,4,"Les Corts",21,"Pedralbes","Home","100 anys i més",0
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","100 anys i més",0
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","100 anys i més",0
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","100 anys i més",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","100 anys i més",2
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","100 anys i més",0
2020,6,"Gràcia",29,"el Coll","Home","100 anys i més",0
2020,6,"Gràcia",30,"la Salut","Home","100 anys i més",2
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","100 anys i més",7
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","100 anys i més",0
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","100 anys i més",0
2020,7,"Horta-Guinardó",34,"Can Baró","Home","100 anys i més",0
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","100 anys i més",0
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","100 anys i més",0
2020,7,"Horta-Guinardó",37,"el Carmel","Home","100 anys i més",1
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","100 anys i més",0
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","100 anys i més",0
2020,7,"Horta-Guinardó",40,"Montbau","Home","100 anys i més",0
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","100 anys i més",0
2020,7,"Horta-Guinardó",42,"la Clota","Home","100 anys i més",0
2020,7,"Horta-Guinardó",43,"Horta","Home","100 anys i més",1
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","100 anys i més",1
2020,8,"Nou Barris",45,"Porta","Home","100 anys i més",1
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","100 anys i més",1
2020,8,"Nou Barris",47,"Can Peguera","Home","100 anys i més",0
2020,8,"Nou Barris",48,"la Guineueta","Home","100 anys i més",0
2020,8,"Nou Barris",49,"Canyelles","Home","100 anys i més",1
2020,8,"Nou Barris",50,"les Roquetes","Home","100 anys i més",0
2020,8,"Nou Barris",51,"Verdun","Home","100 anys i més",0
2020,8,"Nou Barris",52,"la Prosperitat","Home","100 anys i més",0
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","100 anys i més",0
2020,8,"Nou Barris",54,"Torre Baró","Home","100 anys i més",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","100 anys i més",0
2020,8,"Nou Barris",56,"Vallbona","Home","100 anys i més",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","100 anys i més",0
2020,9,"Sant Andreu",58,"Baró de Viver","Home","100 anys i més",0
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","100 anys i més",0
2020,9,"Sant Andreu",60,"Sant Andreu","Home","100 anys i més",1
2020,9,"Sant Andreu",61,"la Sagrera","Home","100 anys i més",0
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","100 anys i més",0
2020,9,"Sant Andreu",63,"Navas","Home","100 anys i més",1
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","100 anys i més",1
2020,10,"Sant Martí",65,"el Clot","Home","100 anys i més",0
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","100 anys i més",0
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","100 anys i més",0
2020,10,"Sant Martí",68,"el Poblenou","Home","100 anys i més",1
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","100 anys i més",1
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","100 anys i més",0
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","100 anys i més",0
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","100 anys i més",0
