"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL","Unnamed: 32"
99400173888,"Punt de Recollida d'Arbres al Parc de Joan Miró-Vilamarí-Diputació","#","C","Vilamarí",61,61,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.378847,2.149258,428862.177,4581163.158,428954.095,4581364.084,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173888,"Punt de Recollida d'Arbres al Parc de Joan Miró-Vilamarí-Diputació","#","C","Vilamarí",61,61,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.378847,2.149258,428862.177,4581163.158,428954.095,4581364.084,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173897,"Punt de Recollida d'Arbres al Passeig Sant Joan-Ausiàs Marc","#","C","Ausiàs Marc",56,56,7,"la Dreta de Eixample",2,"Eixample",8010,19,"BARCELONA",41.392709,2.177607,431247.345,4582679.235,431339.285,4582880.176,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173897,"Punt de Recollida d'Arbres al Passeig Sant Joan-Ausiàs Marc","#","C","Ausiàs Marc",56,56,7,"la Dreta de Eixample",2,"Eixample",8010,19,"BARCELONA",41.392709,2.177607,431247.345,4582679.235,431339.285,4582880.176,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173899,"Punt de Recollida d'Arbres al Jardins de l'Amistat - Coïmbra","#","C","Coïmbra",32,32,43,"Horta",7,"Horta-Guinardó",8032,19,"BARCELONA",41.433267,2.154829,429387.019,4587200.262,429478.94,4587401.244,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173899,"Punt de Recollida d'Arbres al Jardins de l'Amistat - Coïmbra","#","C","Coïmbra",32,32,43,"Horta",7,"Horta-Guinardó",8032,19,"BARCELONA",41.433267,2.154829,429387.019,4587200.262,429478.94,4587401.244,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173902,"Punt de Recollida d'Arbres a Rambla Catalunya-València","#","Rbla","Catalunya",86,86,7,"la Dreta de Eixample",2,"Eixample",8008,19,"BARCELONA",41.392713,2.1615439999999997,429904.439,4582692.516,429996.36600000004,4582893.456,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173902,"Punt de Recollida d'Arbres a Rambla Catalunya-València","#","Rbla","Catalunya",86,86,7,"la Dreta de Eixample",2,"Eixample",8008,19,"BARCELONA",41.392713,2.1615439999999997,429904.439,4582692.516,429996.36600000004,4582893.456,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173903,"Punt de Recollida d'Arbres c. Lepant -Taxdirt","#","C","Taxdirt",65,65,33,"el Baix Guinardó",7,"Horta-Guinardó",8025,19,"BARCELONA",41.410598,2.1682580000000002,430484.835,4584672.7639999995,430576.76700000005,4584873.723,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173903,"Punt de Recollida d'Arbres c. Lepant -Taxdirt","#","C","Taxdirt",65,65,33,"el Baix Guinardó",7,"Horta-Guinardó",8025,19,"BARCELONA",41.410598,2.1682580000000002,430484.835,4584672.7639999995,430576.76700000005,4584873.723,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173904,"Punt de Recollida d'Arbres a la Plaça Catalana","#","Pl","Catalana",1,1,35,"el Guinardó",7,"Horta-Guinardó",8032,19,"BARCELONA",41.421726,2.173278,430916.175,4585904.1,431008.11100000003,4586105.07,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173904,"Punt de Recollida d'Arbres a la Plaça Catalana","#","Pl","Catalana",1,1,35,"el Guinardó",7,"Horta-Guinardó",8032,19,"BARCELONA",41.421726,2.173278,430916.175,4585904.1,431008.11100000003,4586105.07,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173905,"Punt de Recollida d'Arbres a Rambla Catalunya-Còrsega","#","Rbla","Catalunya",124,124,7,"la Dreta de Eixample",2,"Eixample",8008,19,"BARCELONA",41.395226,2.158091,429618.44399999996,4582974.355,429710.369,4583175.298,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173905,"Punt de Recollida d'Arbres a Rambla Catalunya-Còrsega","#","Rbla","Catalunya",124,124,7,"la Dreta de Eixample",2,"Eixample",8008,19,"BARCELONA",41.395226,2.158091,429618.44399999996,4582974.355,429710.369,4583175.298,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173907,"Punt de Recollida d'Arbres a la Plaça Eivissa","#","Pl","Eivissa",1,1,43,"Horta",7,"Horta-Guinardó",8032,19,"BARCELONA",41.430149,2.161324,429926.28799999994,4586848.87,430018.214,4587049.848999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173907,"Punt de Recollida d'Arbres a la Plaça Eivissa","#","Pl","Eivissa",1,1,43,"Horta",7,"Horta-Guinardó",8032,19,"BARCELONA",41.430149,2.161324,429926.28799999994,4586848.87,430018.214,4587049.848999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173908,"Punt de Recollida d'Arbres a la Rambla del Carmel-Dante Alighieri","#","Rbla","Carmel",22,22,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.42638,2.1573849999999997,429593.107,4586433.621,429685.03,4586634.596,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173908,"Punt de Recollida d'Arbres a la Rambla del Carmel-Dante Alighieri","#","Rbla","Carmel",22,22,37,"el Carmel",7,"Horta-Guinardó",8032,19,"BARCELONA",41.42638,2.1573849999999997,429593.107,4586433.621,429685.03,4586634.596,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173912,"Punt de Recollida d'Arbres a l'Avinguda Jordà-Idumea","#","Av","Jordà",24,24,39,"Sant Genís dels Agudells",7,"Horta-Guinardó",8035,19,"BARCELONA",41.427001000000004,2.1378369999999998,427960.38200000004,4586518.581,428052.29,4586719.556,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173912,"Punt de Recollida d'Arbres a l'Avinguda Jordà-Idumea","#","Av","Jordà",24,24,39,"Sant Genís dels Agudells",7,"Horta-Guinardó",8035,19,"BARCELONA",41.427001000000004,2.1378369999999998,427960.38200000004,4586518.581,428052.29,4586719.556,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173922,"Punt de Recollida d'Arbres a la Plaça Doctor Letamendi","#","Pl","Doctor Letamendi",21,21,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8007,19,"BARCELONA",41.389232,2.160102,429780.126,4582307.279,429872.052,4582508.216,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173922,"Punt de Recollida d'Arbres a la Plaça Doctor Letamendi","#","Pl","Doctor Letamendi",21,21,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8007,19,"BARCELONA",41.389232,2.160102,429780.126,4582307.279,429872.052,4582508.216,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173924,"Punt de Recollida d'Arbres a Poesia-Àngel Marquès","#","C","Poesia",6,6,25,"Sant Gervasi - la Bonanova",7,"Horta-Guinardó",8035,19,"BARCELONA",41.432845,2.142821,428383.29600000003,4587163.298,428475.208,4587364.279,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173924,"Punt de Recollida d'Arbres a Poesia-Àngel Marquès","#","C","Poesia",6,6,25,"Sant Gervasi - la Bonanova",7,"Horta-Guinardó",8035,19,"BARCELONA",41.432845,2.142821,428383.29600000003,4587163.298,428475.208,4587364.279,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173926,"Punt de Recollida d'Arbres als Jardins de la Reina Victòria","#","G.V.","Corts Catalanes",632,632,7,"la Dreta de Eixample",2,"Eixample",8007,19,"BARCELONA",41.388886,2.1679880000000002,430439.12799999997,4582262.5139999995,430531.06,4582463.45,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173926,"Punt de Recollida d'Arbres als Jardins de la Reina Victòria","#","G.V.","Corts Catalanes",632,632,7,"la Dreta de Eixample",2,"Eixample",8007,19,"BARCELONA",41.388886,2.1679880000000002,430439.12799999997,4582262.5139999995,430531.06,4582463.45,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173927,"Punt de Recollida d'Arbres a l'Avinguda Roma-Comte Borrell-Comte d'Urgell","#","Av","Roma",130,130,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.385001,2.154207,429282.731,4581842.308999999,429374.653,4582043.241,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173927,"Punt de Recollida d'Arbres a l'Avinguda Roma-Comte Borrell-Comte d'Urgell","#","Av","Roma",130,130,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.385001,2.154207,429282.731,4581842.308999999,429374.653,4582043.241,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173930,"Punt de Recollida d'Arbres a Jorge Manrique-Ventura Rodríguez","#","C","Jorge Manrique",21,21,41,"la Vall d'Hebron",7,"Horta-Guinardó",8035,19,"BARCELONA",41.431692,2.148262,428836.57399999996,4587030.851,428928.49,4587231.831,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173930,"Punt de Recollida d'Arbres a Jorge Manrique-Ventura Rodríguez","#","C","Jorge Manrique",21,21,41,"la Vall d'Hebron",7,"Horta-Guinardó",8035,19,"BARCELONA",41.431692,2.148262,428836.57399999996,4587030.851,428928.49,4587231.831,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173931,"Punt de Recollida d'Arbres a l'Avinguda Roma-Casanova","#","Av","Roma",143,143,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8011,19,"BARCELONA",41.386549,2.156546,429479.972,4582012.328,429571.896,4582213.262,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173931,"Punt de Recollida d'Arbres a l'Avinguda Roma-Casanova","#","Av","Roma",143,143,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8011,19,"BARCELONA",41.386549,2.156546,429479.972,4582012.328,429571.896,4582213.262,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173932,"Punt de Recollida d'Arbres a l'Avinguda Roma-Rocafort","#","Av","Roma",92,92,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.38323,2.150147,428941.343,4581649.032,429033.26200000005,4581849.962,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173932,"Punt de Recollida d'Arbres a l'Avinguda Roma-Rocafort","#","Av","Roma",92,92,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.38323,2.150147,428941.343,4581649.032,429033.26200000005,4581849.962,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173933,"Punt de Recollida d'Arbres al Passeig de Gràcia-Diputació","#","Pg","Gràcia",42,42,7,"la Dreta de Eixample",2,"Eixample",8007,19,"BARCELONA",41.39135,2.16649,430316.47799999994,4582537.285,430408.409,4582738.223999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173933,"Punt de Recollida d'Arbres al Passeig de Gràcia-Diputació","#","Pg","Gràcia",42,42,7,"la Dreta de Eixample",2,"Eixample",8007,19,"BARCELONA",41.39135,2.16649,430316.47799999994,4582537.285,430408.409,4582738.223999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173935,"Punt de Recollida d'Arbres al Passeig de Gràcia-Provença","#","Pg","Gràcia",102,102,7,"la Dreta de Eixample",2,"Eixample",8008,19,"BARCELONA",41.395751000000004,2.161031,429864.82700000005,4583030.297,429956.75399999996,4583231.24,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173935,"Punt de Recollida d'Arbres al Passeig de Gràcia-Provença","#","Pg","Gràcia",102,102,7,"la Dreta de Eixample",2,"Eixample",8008,19,"BARCELONA",41.395751000000004,2.161031,429864.82700000005,4583030.297,429956.75399999996,4583231.24,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173937,"Punt de Recollida d'Arbres al Passeig de Gràcia-Plaça Catalunya","#","Pg","Gràcia",1,1,7,"la Dreta de Eixample",2,"Eixample",8007,19,"BARCELONA",41.388108,2.1694720000000003,430562.359,4582174.946,430654.29299999995,4582375.882,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173937,"Punt de Recollida d'Arbres al Passeig de Gràcia-Plaça Catalunya","#","Pg","Gràcia",1,1,7,"la Dreta de Eixample",2,"Eixample",8007,19,"BARCELONA",41.388108,2.1694720000000003,430562.359,4582174.946,430654.29299999995,4582375.882,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173939,"Punt de Recollida d'Arbres als Jardins de la Torre de les Aigües","#","C","Roger de Llúria",56,56,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.393083000000004,2.1691580000000004,430541.407,4582727.489,430633.34,4582928.43,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173939,"Punt de Recollida d'Arbres als Jardins de la Torre de les Aigües","#","C","Roger de Llúria",56,56,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.393083000000004,2.1691580000000004,430541.407,4582727.489,430633.34,4582928.43,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173941,"Punt de Recollida d'Arbres a la Plaça Universitat","#","Pl","Universitat",1,1,10,"Sant Antoni",2,"Eixample",8007,19,"BARCELONA",41.385273,2.163329,430045.711,4581865.125,430137.64,4582066.058,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173941,"Punt de Recollida d'Arbres a la Plaça Universitat","#","Pl","Universitat",1,1,10,"Sant Antoni",2,"Eixample",8007,19,"BARCELONA",41.385273,2.163329,430045.711,4581865.125,430137.64,4582066.058,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173942,"Punt de Recollida d'Arbres a la Plaça Urquinaona","#","Pl","Urquinaona",1,1,7,"la Dreta de Eixample",2,"Eixample",8010,19,"BARCELONA",41.389129,2.172466,430813.71200000006,4582285.875,430905.648,4582486.812,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173942,"Punt de Recollida d'Arbres a la Plaça Urquinaona","#","Pl","Urquinaona",1,1,7,"la Dreta de Eixample",2,"Eixample",8010,19,"BARCELONA",41.389129,2.172466,430813.71200000006,4582285.875,430905.648,4582486.812,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173944,"Punt de Recollida d'Arbres a l'Avinguda Mistral-Viladomat","#","Av","Mistral",16,16,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.37745,2.158529,429635.93100000004,4581000.517,429727.856,4581201.442,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173944,"Punt de Recollida d'Arbres a l'Avinguda Mistral-Viladomat","#","Av","Mistral",16,16,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.37745,2.158529,429635.93100000004,4581000.517,429727.856,4581201.442,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173946,"Punt de Recollida d'Arbres a Tamarit-Comte d'Urgell","#","C","Tamarit",154,154,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.378403999999996,2.160804,429827.215,4581104.575,429919.14200000005,4581305.501,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173946,"Punt de Recollida d'Arbres a Tamarit-Comte d'Urgell","#","C","Tamarit",154,154,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.378403999999996,2.160804,429827.215,4581104.575,429919.14200000005,4581305.501,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173947,"Punt de Recollida d'Arbres als Jardins de Montserrat Roig","#","C","Provença",539,539,6,"la Sagrada Família",2,"Eixample",8025,19,"BARCELONA",41.408509,2.179716,431440.221,4584431.617,431532.162,4584632.574,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173947,"Punt de Recollida d'Arbres als Jardins de Montserrat Roig","#","C","Provença",539,539,6,"la Sagrada Família",2,"Eixample",8025,19,"BARCELONA",41.408509,2.179716,431440.221,4584431.617,431532.162,4584632.574,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173948,"Punt de Recollida d'Arbres al Parc del Turó de la Peira-Passeig Fabra i Puig","#","Pg","Fabra i Puig",396,396,46,"el Turó de la Peira",8,"Nou Barris",8031,19,"BARCELONA",41.433467,2.163465,430108.73299999995,4587215.426,430200.661,4587416.408,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173948,"Punt de Recollida d'Arbres al Parc del Turó de la Peira-Passeig Fabra i Puig","#","Pg","Fabra i Puig",396,396,46,"el Turó de la Peira",8,"Nou Barris",8031,19,"BARCELONA",41.433467,2.163465,430108.73299999995,4587215.426,430200.661,4587416.408,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173950,"Punt de Recollida d'Arbres als Jardins de la Indústria","#","C","Indústria",109,109,6,"la Sagrada Família",2,"Eixample",8025,19,"BARCELONA",41.407537,2.1715299999999997,430754.99100000004,4584330.283,430846.92600000004,4584531.239,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173950,"Punt de Recollida d'Arbres als Jardins de la Indústria","#","C","Indústria",109,109,6,"la Sagrada Família",2,"Eixample",8025,19,"BARCELONA",41.407537,2.1715299999999997,430754.99100000004,4584330.283,430846.92600000004,4584531.239,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173951,"Punt de Recollida d'Arbres al Parc del Turó de la Peira-Passeig de la Peira-Beret","#","Pg","Peira",64,64,46,"el Turó de la Peira",8,"Nou Barris",8031,19,"BARCELONA",41.432552,2.1686520000000002,430541.18,4587109.735,430633.112,4587310.716,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173951,"Punt de Recollida d'Arbres al Parc del Turó de la Peira-Passeig de la Peira-Beret","#","Pg","Peira",64,64,46,"el Turó de la Peira",8,"Nou Barris",8031,19,"BARCELONA",41.432552,2.1686520000000002,430541.18,4587109.735,430633.112,4587310.716,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173952,"Punt de Recollida d'Arbres a la Plaça Gaudí","#","Pl","Gaudí",1,1,6,"la Sagrada Família",2,"Eixample",8013,19,"BARCELONA",41.405056,2.175539,431087.501,4584051.617,431179.439,4584252.57,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173952,"Punt de Recollida d'Arbres a la Plaça Gaudí","#","Pl","Gaudí",1,1,6,"la Sagrada Família",2,"Eixample",8013,19,"BARCELONA",41.405056,2.175539,431087.501,4584051.617,431179.439,4584252.57,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173953,"Punt de Recollida d'Arbres a la Plaça de la Sagrada Família","#","Pl","Sagrada Família",1,1,6,"la Sagrada Família",2,"Eixample",8013,19,"BARCELONA",41.401975,2.1728400000000003,430858.65,4583711.75,430950.586,4583912.7,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173953,"Punt de Recollida d'Arbres a la Plaça de la Sagrada Família","#","Pl","Sagrada Família",1,1,6,"la Sagrada Família",2,"Eixample",8013,19,"BARCELONA",41.401975,2.1728400000000003,430858.65,4583711.75,430950.586,4583912.7,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173955,"Punt de Recollida d'Arbres a l'Avinguda Josep Tarradellas-Plaça Francesc Macià","#","Av","Josep Tarradellas",140,140,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.392129,2.144578,428485.412,4582641.6,428577.326,4582842.539,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173955,"Punt de Recollida d'Arbres a l'Avinguda Josep Tarradellas-Plaça Francesc Macià","#","Av","Josep Tarradellas",140,140,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.392129,2.144578,428485.412,4582641.6,428577.326,4582842.539,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173956,"Punt de Recollida d'Arbres al Parc de Can Sabaté","#","C","Mineria",16,16,13,"la Marina de Port",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.364374,2.137755,427884.314,4579565.907,427976.224,4579766.818,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173956,"Punt de Recollida d'Arbres al Parc de Can Sabaté","#","C","Mineria",16,16,13,"la Marina de Port",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.364374,2.137755,427884.314,4579565.907,427976.224,4579766.818,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173965,"Punt de Recollida d'Arbres a Baltasar Gracián-Passatge Argullós","#","C","Baltasar Gracián",22,22,27,"el Putxet i el Farró",8,"Nou Barris",8016,19,"BARCELONA",41.441061,2.180846,431568.855,4588044.683,431660.79600000003,4588245.673,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173965,"Punt de Recollida d'Arbres a Baltasar Gracián-Passatge Argullós","#","C","Baltasar Gracián",22,22,27,"el Putxet i el Farró",8,"Nou Barris",8016,19,"BARCELONA",41.441061,2.180846,431568.855,4588044.683,431660.79600000003,4588245.673,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173966,"Punt de Recollida d'Arbres a la Plaça Perez Moya - Parc de l'Espanya Industrial","#","C","Llobet",13,13,15,"Hostafrancs",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.376058,2.141978,428250.407,4580859.607,428342.32,4581060.53,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173966,"Punt de Recollida d'Arbres a la Plaça Perez Moya - Parc de l'Espanya Industrial","#","C","Llobet",13,13,15,"Hostafrancs",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.376058,2.141978,428250.407,4580859.607,428342.32,4581060.53,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173968,"Punt de Recollida d'Arbres a la Via Júlia-Conflent","#","Via","Júlia",114,114,52,"la Prosperitat",8,"Nou Barris",8016,19,"BARCELONA",41.443076,2.178602,431383.591,4588270.186000001,431475.53,4588471.178,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173968,"Punt de Recollida d'Arbres a la Via Júlia-Conflent","#","Via","Júlia",114,114,52,"la Prosperitat",8,"Nou Barris",8016,19,"BARCELONA",41.443076,2.178602,431383.591,4588270.186000001,431475.53,4588471.178,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173969,"Punt de Recollida d'Arbres al Parc de la Font Florida - Mineria - Gran Via Corts Catalanes","#","G.V.","Corts Catalanes",196,196,14,"la Font de la Guatlla",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.368548,2.140934,428154.79799999995,4580026.669,428246.71,4580227.584,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173969,"Punt de Recollida d'Arbres al Parc de la Font Florida - Mineria - Gran Via Corts Catalanes","#","G.V.","Corts Catalanes",196,196,14,"la Font de la Guatlla",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.368548,2.140934,428154.79799999995,4580026.669,428246.71,4580227.584,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173970,"Punt de Recollida d'Arbres a Vèlia-Escòcia","#","C","Vèlia",20,20,44,"Vilapicina i la Torre Llobeta",8,"Nou Barris",8016,19,"BARCELONA",41.428335,2.180917,431561.43299999996,4586631.835,431653.375,4586832.812,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
