"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Nacionalitat_propietari","Nombre"
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","23","Motos","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","24","Turismes","Nacionalitat espanyola",408
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","24","Turismes","Altres nacionalitats",75
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","24","Motos","Nacionalitat espanyola",215
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","24","Motos","Altres nacionalitats",43
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","25","Turismes","Nacionalitat espanyola",3851
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","25","Turismes","Altres nacionalitats",35
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","25","Motos","Nacionalitat espanyola",336
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","25","Motos","Altres nacionalitats",6
2019,"3","Sants-Montjuïc","13","la Marina de Port","26","Turismes","Nacionalitat espanyola",377
2019,"3","Sants-Montjuïc","13","la Marina de Port","26","Turismes","Altres nacionalitats",18
2019,"3","Sants-Montjuïc","13","la Marina de Port","26","Motos","Nacionalitat espanyola",72
2019,"3","Sants-Montjuïc","13","la Marina de Port","26","Motos","Altres nacionalitats",6
2019,"3","Sants-Montjuïc","13","la Marina de Port","27","Turismes","Nacionalitat espanyola",484
2019,"3","Sants-Montjuïc","13","la Marina de Port","27","Turismes","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","13","la Marina de Port","27","Motos","Nacionalitat espanyola",189
2019,"3","Sants-Montjuïc","13","la Marina de Port","27","Motos","Altres nacionalitats",5
2019,"3","Sants-Montjuïc","13","la Marina de Port","28","Turismes","Nacionalitat espanyola",1038
2019,"3","Sants-Montjuïc","13","la Marina de Port","28","Turismes","Altres nacionalitats",89
2019,"3","Sants-Montjuïc","13","la Marina de Port","28","Motos","Nacionalitat espanyola",259
2019,"3","Sants-Montjuïc","13","la Marina de Port","28","Motos","Altres nacionalitats",24
2019,"3","Sants-Montjuïc","13","la Marina de Port","29","Turismes","Nacionalitat espanyola",306
2019,"3","Sants-Montjuïc","13","la Marina de Port","29","Turismes","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","13","la Marina de Port","29","Motos","Nacionalitat espanyola",112
2019,"3","Sants-Montjuïc","13","la Marina de Port","29","Motos","Altres nacionalitats",7
2019,"3","Sants-Montjuïc","13","la Marina de Port","30","Turismes","Nacionalitat espanyola",512
2019,"3","Sants-Montjuïc","13","la Marina de Port","30","Turismes","Altres nacionalitats",34
2019,"3","Sants-Montjuïc","13","la Marina de Port","30","Motos","Nacionalitat espanyola",180
2019,"3","Sants-Montjuïc","13","la Marina de Port","30","Motos","Altres nacionalitats",13
2019,"3","Sants-Montjuïc","13","la Marina de Port","31","Turismes","Nacionalitat espanyola",777
2019,"3","Sants-Montjuïc","13","la Marina de Port","31","Turismes","Altres nacionalitats",44
2019,"3","Sants-Montjuïc","13","la Marina de Port","31","Motos","Nacionalitat espanyola",265
2019,"3","Sants-Montjuïc","13","la Marina de Port","31","Motos","Altres nacionalitats",11
2019,"3","Sants-Montjuïc","13","la Marina de Port","32","Turismes","Nacionalitat espanyola",436
2019,"3","Sants-Montjuïc","13","la Marina de Port","32","Turismes","Altres nacionalitats",49
2019,"3","Sants-Montjuïc","13","la Marina de Port","32","Motos","Nacionalitat espanyola",174
2019,"3","Sants-Montjuïc","13","la Marina de Port","32","Motos","Altres nacionalitats",19
2019,"3","Sants-Montjuïc","13","la Marina de Port","33","Turismes","Nacionalitat espanyola",285
2019,"3","Sants-Montjuïc","13","la Marina de Port","33","Turismes","Altres nacionalitats",48
2019,"3","Sants-Montjuïc","13","la Marina de Port","33","Motos","Nacionalitat espanyola",108
2019,"3","Sants-Montjuïc","13","la Marina de Port","33","Motos","Altres nacionalitats",23
2019,"3","Sants-Montjuïc","13","la Marina de Port","34","Turismes","Nacionalitat espanyola",470
2019,"3","Sants-Montjuïc","13","la Marina de Port","34","Turismes","Altres nacionalitats",29
2019,"3","Sants-Montjuïc","13","la Marina de Port","34","Motos","Nacionalitat espanyola",211
2019,"3","Sants-Montjuïc","13","la Marina de Port","34","Motos","Altres nacionalitats",5
2019,"3","Sants-Montjuïc","13","la Marina de Port","35","Turismes","Nacionalitat espanyola",707
2019,"3","Sants-Montjuïc","13","la Marina de Port","35","Turismes","Altres nacionalitats",30
2019,"3","Sants-Montjuïc","13","la Marina de Port","35","Motos","Nacionalitat espanyola",279
2019,"3","Sants-Montjuïc","13","la Marina de Port","35","Motos","Altres nacionalitats",18
2019,"3","Sants-Montjuïc","13","la Marina de Port","36","Turismes","Nacionalitat espanyola",683
2019,"3","Sants-Montjuïc","13","la Marina de Port","36","Turismes","Altres nacionalitats",56
2019,"3","Sants-Montjuïc","13","la Marina de Port","36","Motos","Nacionalitat espanyola",277
2019,"3","Sants-Montjuïc","13","la Marina de Port","36","Motos","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","13","la Marina de Port","37","Turismes","Nacionalitat espanyola",337
2019,"3","Sants-Montjuïc","13","la Marina de Port","37","Turismes","Altres nacionalitats",15
2019,"3","Sants-Montjuïc","13","la Marina de Port","37","Motos","Nacionalitat espanyola",110
2019,"3","Sants-Montjuïc","13","la Marina de Port","37","Motos","Altres nacionalitats",6
2019,"3","Sants-Montjuïc","13","la Marina de Port","38","Turismes","Nacionalitat espanyola",286
2019,"3","Sants-Montjuïc","13","la Marina de Port","38","Turismes","Altres nacionalitats",28
2019,"3","Sants-Montjuïc","13","la Marina de Port","38","Motos","Nacionalitat espanyola",107
2019,"3","Sants-Montjuïc","13","la Marina de Port","38","Motos","Altres nacionalitats",4
2019,"3","Sants-Montjuïc","13","la Marina de Port","39","Turismes","Nacionalitat espanyola",530
2019,"3","Sants-Montjuïc","13","la Marina de Port","39","Turismes","Altres nacionalitats",62
2019,"3","Sants-Montjuïc","13","la Marina de Port","39","Motos","Nacionalitat espanyola",203
2019,"3","Sants-Montjuïc","13","la Marina de Port","39","Motos","Altres nacionalitats",30
2019,"3","Sants-Montjuïc","13","la Marina de Port","211","Turismes","Nacionalitat espanyola",437
2019,"3","Sants-Montjuïc","13","la Marina de Port","211","Turismes","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","13","la Marina de Port","211","Motos","Nacionalitat espanyola",183
2019,"3","Sants-Montjuïc","13","la Marina de Port","211","Motos","Altres nacionalitats",12
2019,"3","Sants-Montjuïc","13","la Marina de Port","212","Turismes","Nacionalitat espanyola",602
2019,"3","Sants-Montjuïc","13","la Marina de Port","212","Turismes","Altres nacionalitats",68
2019,"3","Sants-Montjuïc","13","la Marina de Port","212","Motos","Nacionalitat espanyola",240
2019,"3","Sants-Montjuïc","13","la Marina de Port","212","Motos","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","13","la Marina de Port","213","Turismes","Nacionalitat espanyola",507
2019,"3","Sants-Montjuïc","13","la Marina de Port","213","Turismes","Altres nacionalitats",70
2019,"3","Sants-Montjuïc","13","la Marina de Port","213","Motos","Nacionalitat espanyola",221
2019,"3","Sants-Montjuïc","13","la Marina de Port","213","Motos","Altres nacionalitats",26
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","40","Turismes","Nacionalitat espanyola",539
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","40","Turismes","Altres nacionalitats",26
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","40","Motos","Nacionalitat espanyola",238
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","40","Motos","Altres nacionalitats",15
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","41","Turismes","Nacionalitat espanyola",324
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","41","Turismes","Altres nacionalitats",30
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","41","Motos","Nacionalitat espanyola",150
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","41","Motos","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","42","Turismes","Nacionalitat espanyola",344
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","42","Turismes","Altres nacionalitats",25
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","42","Motos","Nacionalitat espanyola",150
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","42","Motos","Altres nacionalitats",28
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","43","Turismes","Nacionalitat espanyola",391
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","43","Turismes","Altres nacionalitats",29
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","43","Motos","Nacionalitat espanyola",158
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","43","Motos","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","44","Turismes","Nacionalitat espanyola",401
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","44","Turismes","Altres nacionalitats",72
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","44","Motos","Nacionalitat espanyola",194
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","44","Motos","Altres nacionalitats",29
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","45","Turismes","Nacionalitat espanyola",266
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","45","Turismes","Altres nacionalitats",31
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","45","Motos","Nacionalitat espanyola",133
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","45","Motos","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","46","Turismes","Nacionalitat espanyola",413
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","46","Turismes","Altres nacionalitats",38
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","46","Motos","Nacionalitat espanyola",162
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","46","Motos","Altres nacionalitats",24
2019,"3","Sants-Montjuïc","15","Hostafrancs","47","Turismes","Nacionalitat espanyola",391
2019,"3","Sants-Montjuïc","15","Hostafrancs","47","Turismes","Altres nacionalitats",57
2019,"3","Sants-Montjuïc","15","Hostafrancs","47","Motos","Nacionalitat espanyola",195
2019,"3","Sants-Montjuïc","15","Hostafrancs","47","Motos","Altres nacionalitats",24
2019,"3","Sants-Montjuïc","15","Hostafrancs","48","Turismes","Nacionalitat espanyola",441
2019,"3","Sants-Montjuïc","15","Hostafrancs","48","Turismes","Altres nacionalitats",32
2019,"3","Sants-Montjuïc","15","Hostafrancs","48","Motos","Nacionalitat espanyola",151
2019,"3","Sants-Montjuïc","15","Hostafrancs","48","Motos","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","15","Hostafrancs","49","Turismes","Nacionalitat espanyola",395
2019,"3","Sants-Montjuïc","15","Hostafrancs","49","Turismes","Altres nacionalitats",43
2019,"3","Sants-Montjuïc","15","Hostafrancs","49","Motos","Nacionalitat espanyola",136
2019,"3","Sants-Montjuïc","15","Hostafrancs","49","Motos","Altres nacionalitats",15
2019,"3","Sants-Montjuïc","15","Hostafrancs","50","Turismes","Nacionalitat espanyola",330
2019,"3","Sants-Montjuïc","15","Hostafrancs","50","Turismes","Altres nacionalitats",31
2019,"3","Sants-Montjuïc","15","Hostafrancs","50","Motos","Nacionalitat espanyola",121
2019,"3","Sants-Montjuïc","15","Hostafrancs","50","Motos","Altres nacionalitats",23
2019,"3","Sants-Montjuïc","15","Hostafrancs","51","Turismes","Nacionalitat espanyola",354
2019,"3","Sants-Montjuïc","15","Hostafrancs","51","Turismes","Altres nacionalitats",61
2019,"3","Sants-Montjuïc","15","Hostafrancs","51","Motos","Nacionalitat espanyola",165
2019,"3","Sants-Montjuïc","15","Hostafrancs","51","Motos","Altres nacionalitats",25
2019,"3","Sants-Montjuïc","15","Hostafrancs","52","Turismes","Nacionalitat espanyola",255
2019,"3","Sants-Montjuïc","15","Hostafrancs","52","Turismes","Altres nacionalitats",30
2019,"3","Sants-Montjuïc","15","Hostafrancs","52","Motos","Nacionalitat espanyola",101
2019,"3","Sants-Montjuïc","15","Hostafrancs","52","Motos","Altres nacionalitats",23
2019,"3","Sants-Montjuïc","15","Hostafrancs","53","Turismes","Nacionalitat espanyola",398
2019,"3","Sants-Montjuïc","15","Hostafrancs","53","Turismes","Altres nacionalitats",56
2019,"3","Sants-Montjuïc","15","Hostafrancs","53","Motos","Nacionalitat espanyola",167
2019,"3","Sants-Montjuïc","15","Hostafrancs","53","Motos","Altres nacionalitats",39
2019,"3","Sants-Montjuïc","15","Hostafrancs","54","Turismes","Nacionalitat espanyola",453
2019,"3","Sants-Montjuïc","15","Hostafrancs","54","Turismes","Altres nacionalitats",52
2019,"3","Sants-Montjuïc","15","Hostafrancs","54","Motos","Nacionalitat espanyola",161
2019,"3","Sants-Montjuïc","15","Hostafrancs","54","Motos","Altres nacionalitats",14
2019,"3","Sants-Montjuïc","15","Hostafrancs","55","Turismes","Nacionalitat espanyola",401
2019,"3","Sants-Montjuïc","15","Hostafrancs","55","Turismes","Altres nacionalitats",35
2019,"3","Sants-Montjuïc","15","Hostafrancs","55","Motos","Nacionalitat espanyola",162
2019,"3","Sants-Montjuïc","15","Hostafrancs","55","Motos","Altres nacionalitats",9
2019,"3","Sants-Montjuïc","15","Hostafrancs","56","Turismes","Nacionalitat espanyola",283
2019,"3","Sants-Montjuïc","15","Hostafrancs","56","Turismes","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","15","Hostafrancs","56","Motos","Nacionalitat espanyola",85
2019,"3","Sants-Montjuïc","15","Hostafrancs","56","Motos","Altres nacionalitats",11
2019,"3","Sants-Montjuïc","16","la Bordeta","57","Turismes","Nacionalitat espanyola",393
2019,"3","Sants-Montjuïc","16","la Bordeta","57","Turismes","Altres nacionalitats",25
2019,"3","Sants-Montjuïc","16","la Bordeta","57","Motos","Nacionalitat espanyola",147
2019,"3","Sants-Montjuïc","16","la Bordeta","57","Motos","Altres nacionalitats",13
2019,"3","Sants-Montjuïc","16","la Bordeta","58","Turismes","Nacionalitat espanyola",374
2019,"3","Sants-Montjuïc","16","la Bordeta","58","Turismes","Altres nacionalitats",20
2019,"3","Sants-Montjuïc","16","la Bordeta","58","Motos","Nacionalitat espanyola",147
2019,"3","Sants-Montjuïc","16","la Bordeta","58","Motos","Altres nacionalitats",15
2019,"3","Sants-Montjuïc","16","la Bordeta","59","Turismes","Nacionalitat espanyola",297
2019,"3","Sants-Montjuïc","16","la Bordeta","59","Turismes","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","16","la Bordeta","59","Motos","Nacionalitat espanyola",123
2019,"3","Sants-Montjuïc","16","la Bordeta","59","Motos","Altres nacionalitats",21
2019,"3","Sants-Montjuïc","16","la Bordeta","60","Turismes","Nacionalitat espanyola",380
2019,"3","Sants-Montjuïc","16","la Bordeta","60","Turismes","Altres nacionalitats",29
2019,"3","Sants-Montjuïc","16","la Bordeta","60","Motos","Nacionalitat espanyola",152
2019,"3","Sants-Montjuïc","16","la Bordeta","60","Motos","Altres nacionalitats",6
2019,"3","Sants-Montjuïc","16","la Bordeta","61","Turismes","Nacionalitat espanyola",229
2019,"3","Sants-Montjuïc","16","la Bordeta","61","Turismes","Altres nacionalitats",21
2019,"3","Sants-Montjuïc","16","la Bordeta","61","Motos","Nacionalitat espanyola",94
2019,"3","Sants-Montjuïc","16","la Bordeta","61","Motos","Altres nacionalitats",7
2019,"3","Sants-Montjuïc","16","la Bordeta","62","Turismes","Nacionalitat espanyola",395
2019,"3","Sants-Montjuïc","16","la Bordeta","62","Turismes","Altres nacionalitats",22
2019,"3","Sants-Montjuïc","16","la Bordeta","62","Motos","Nacionalitat espanyola",167
2019,"3","Sants-Montjuïc","16","la Bordeta","62","Motos","Altres nacionalitats",16
2019,"3","Sants-Montjuïc","16","la Bordeta","63","Turismes","Nacionalitat espanyola",369
2019,"3","Sants-Montjuïc","16","la Bordeta","63","Turismes","Altres nacionalitats",56
2019,"3","Sants-Montjuïc","16","la Bordeta","63","Motos","Nacionalitat espanyola",138
2019,"3","Sants-Montjuïc","16","la Bordeta","63","Motos","Altres nacionalitats",21
2019,"3","Sants-Montjuïc","16","la Bordeta","64","Turismes","Nacionalitat espanyola",461
2019,"3","Sants-Montjuïc","16","la Bordeta","64","Turismes","Altres nacionalitats",19
2019,"3","Sants-Montjuïc","16","la Bordeta","64","Motos","Nacionalitat espanyola",168
2019,"3","Sants-Montjuïc","16","la Bordeta","64","Motos","Altres nacionalitats",16
2019,"3","Sants-Montjuïc","16","la Bordeta","65","Turismes","Nacionalitat espanyola",445
2019,"3","Sants-Montjuïc","16","la Bordeta","65","Turismes","Altres nacionalitats",17
2019,"3","Sants-Montjuïc","16","la Bordeta","65","Motos","Nacionalitat espanyola",190
2019,"3","Sants-Montjuïc","16","la Bordeta","65","Motos","Altres nacionalitats",15
2019,"3","Sants-Montjuïc","16","la Bordeta","66","Turismes","Nacionalitat espanyola",628
2019,"3","Sants-Montjuïc","16","la Bordeta","66","Turismes","Altres nacionalitats",42
2019,"3","Sants-Montjuïc","16","la Bordeta","66","Motos","Nacionalitat espanyola",233
2019,"3","Sants-Montjuïc","16","la Bordeta","66","Motos","Altres nacionalitats",25
2019,"3","Sants-Montjuïc","16","la Bordeta","67","Turismes","Nacionalitat espanyola",519
2019,"3","Sants-Montjuïc","16","la Bordeta","67","Turismes","Altres nacionalitats",27
2019,"3","Sants-Montjuïc","16","la Bordeta","67","Motos","Nacionalitat espanyola",184
