"POLIGON","CAPACITAT","GEOM_WKT"
18890,"A1.2","MULTIPOLYGON (((432334.386992711 4586421.12171761,432334.885143093 4586411.86112966,432326.914102127 4586414.51815919,432299.279983971 4586421.4272478,432289.18393958 4586424.08428172,432250.390663378 4586444.80949128,432230.728539041 4586453.84359072,432202.563379661 4586465.00272376,432150.485096872 4586484.66497293,432135.07398701 4586493.16807073,432106.593802245 4586507.13324167,432078.81569484 4586513.48235246,432072.46649685 4586532.52952639,432064.530148228 4586566.65683369,432046.275894219 4586589.67307683,432044.688611282 4586618.24432734,432065.322586678 4586623.80031652,432099.449675459 4586619.83118647,432121.671912598 4586599.19695632,432131.99014091 4586577.7677563,432151.831297489 4586565.06960535,432165.895442674 4586552.68647396,432182.900639208 4586535.68130256,432196.18574 4586527.71021174,432223.818938802 4586512.29903597,432259.424076399 4586504.32790308,432288.33910251 4586506.33885709,432318.942069181 4586514.42484785,432336.477988483 4586525.05288097,432367.300004421 4586528.240833,432368.49690524 4586538.08489382,432374.84589884 4586539.67188931,432376.432917623 4586538.08487546,432377.227049391 4586525.38579243,432377.227188078 4586511.89370619,432374.052248247 4586505.54467227,432372.465408768 4586489.67157367,432380.585621046 4586470.31643431,432378.991880717 4586444.80927472,432375.63991155 4586441.25925769,432369.957914594 4586440.02625924,432365.706934666 4586437.36924912,432362.148962001 4586434.11623387,432359.768023075 4586427.76719647,432343.387005526 4586426.74121548,432342.307171872 4586410.30710849,432335.416144014 4586411.86112888,432334.386992711 4586421.12171761),(432334.386992711 4586421.12171761,432334.371044492 4586421.41819412,432334.353373175 4586439.49544719,432334.352859653 4586439.49531468,432334.353044369 4586421.4271942,432334.386992711 4586421.12171761),(432211.25832501 4586508.24079367,432223.819131435 4586493.16789412,432252.515366109 4586474.56870251,432283.868417857 4586474.56864366,432296.622465921 4586471.91160129,432307.251624218 4586458.0944868,432312.03375679 4586445.87139497,432324.787865129 4586437.36931615,432334.352854225 4586440.02631822,432334.353373175 4586439.49544719,432350.826844048 4586443.74631535,432362.517836544 4586446.40331291,432369.425809986 4586450.1233251,432369.425477065 4586482.53953379,432372.083443199 4586486.25955252,432371.020250426 4586504.85867421,432367.300249903 4586504.32767857,432358.797236239 4586504.32769632,432327.444153284 4586507.51578312,432308.31322544 4586497.41875418,432296.622282172 4586489.97972643,432279.617276046 4586487.85374517,432252.51519958 4586491.04182145,432220.631019281 4586503.79597951,432211.25832501 4586508.24079367),(432211.25832501 4586508.24079367,432210.533949597 4586509.11004024,432169.18070159 4586528.7262604,432169.083691875 4586528.24127607,432211.25832501 4586508.24079367),(432169.18070159 4586528.7262604,432170.146640443 4586533.55531503,432167.489524771 4586544.71540802,432159.518660857 4586529.83530983,432152.078643814 4586530.36733064,432150.484556558 4586538.86940143,432138.262484546 4586544.18347189,432127.633467979 4586544.1834966,432119.662392264 4586550.56056687,432114.8802162 4586567.56571675,432117.537151714 4586574.47476635,432119.662028375 4586587.22886454,432080.33784875 4586599.45106956,432054.829931072 4586587.22903353,432066.520959098 4586586.16599408,432080.338100495 4586573.94285574,432089.903193803 4586565.97176537,432096.812272712 4586559.06369121,432101.063373947 4586549.49760209,432103.189498271 4586537.27549656,432103.720609625 4586526.11540362,432109.034744448 4586513.36128756,432117.005783577 4586510.70424909,432131.353759052 4586515.48725738,432143.044745979 4586518.6762578,432154.735754013 4586519.73824096,432163.238714484 4586525.05226411,432169.083686568 4586528.7722802,432169.18070159 4586528.7262604)))"
15853,"A1.1","MULTIPOLYGON (((429145.14493508 4585306.8603431,429138.845946308 4585301.34914974,429132.546998967 4585288.74975814,429133.334070838 4585276.93843372,429149.870168613 4585269.85234463,429166.405224848 4585269.85245317,429190.815251731 4585279.30087328,429205.775241384 4585289.53825109,429227.822282714 4585295.04954302,429250.657312111 4585302.92390235,429245.933234704 4585313.16115036,429223.098214995 4585303.71174932,429210.500186852 4585301.34960489,429189.24014355 4585296.62433985,429168.767083997 4585295.04916561,429165.618036202 4585301.34931988,429155.3819601 4585308.43545149,429153.806889925 4585319.45974763,429147.506818017 4585328.1209492,429147.506887446 4585316.30962076,429145.14493508 4585306.8603431)))"
26256,"C3","MULTIPOLYGON (((430497.770909625 4579285.26177944,430497.494581372 4579284.908701,430284.263611184 4579080.38422657,430497.770909625 4579285.26177944)),((430819.524917176 4579896.29992959,430723.786050915 4579691.77808372,430680.268061678 4579604.74681898,430603.258736483 4579461.07967859,430680.268121299 4579606.92282418,430819.524917176 4579896.29992959)),((430517.095995944 4579309.95440997,430499.670674298 4579287.08475758,430497.770909625 4579285.26177944,430517.095995944 4579309.95440997)),((430517.095995944 4579309.95440997,430534.484459575 4579332.77568851,430603.258736483 4579461.07967859,430536.659552041 4579334.95174528,430517.095995944 4579309.95440997)))"
18899,"A4","MULTIPOLYGON (((431297.46995572 4589030.05409782,431295.246002277 4589024.31011458,431294.417017624 4589022.4211214,431297.46995572 4589030.05409782)),((431308.301976966 4589038.3738033,431297.46995572 4589030.05409782,431305.051906238 4589035.9450097,431308.301976966 4589038.3738033)),((431308.301976966 4589038.3738033,431310.486871728 4589040.05194632,431311.740332194 4589040.31655012,431310.445872347 4589039.9759467,431308.301976966 4589038.3738033)),((431258.773967606 4589068.01495956,431258.543675653 4589066.69070077,431252.437781406 4589053.71575344,431255.490701032 4589063.63773474,431258.773967606 4589068.01495956)),((431339.959389836 4589051.33999381,431331.816828937 4589044.55467129,431311.740332194 4589040.31655012,431324.947837236 4589043.79176142,431334.869803678 4589047.60763749,431339.959389836 4589051.33999381)),((431339.959389836 4589051.33999381,431345.555733551 4589056.00351399,431349.218317054 4589062.96307286,431346.31873331 4589056.00350379,431339.959389836 4589051.33999381)),((431272.898593606 4589108.84222082,431279.915291096 4589114.01252182,431285.065340831 4589115.44298777,431282.204290458 4589114.01249134,431272.898593606 4589108.84222082)),((431307.111466542 4589117.21664886,431310.445258271 4589117.06512231,431318.479814873 4589113.75645234,431307.111466542 4589117.21664886)),((431307.111466542 4589117.21664886,431299.377757275 4589117.5681592,431305.102253667 4589117.82819516,431307.111466542 4589117.21664886)),((431291.414119627 4589117.20640995,431285.065340831 4589115.44298777,431288.310264391 4589117.06541694,431291.414119627 4589117.20640995)),((431291.414119627 4589117.20640995,431293.653256827 4589117.82834755,431299.377757275 4589117.5681592,431291.414119627 4589117.20640995)),((431258.773967606 4589068.01495956,431260.764476271 4589079.46107634,431260.070650757 4589069.74368719,431258.773967606 4589068.01495956)),((431346.92944794 4589089.89224596,431349.371489932 4589086.53453361,431353.18761603 4589070.50544559,431349.218317054 4589062.96307286,431350.134659386 4589065.16247399,431352.424598086 4589072.79546108,431350.89754402 4589079.66449736,431349.371502056 4589085.00753008,431346.92944794 4589089.89224596)),((431272.898593606 4589108.84222082,431265.413380585 4589103.32669099,431261.596534294 4589084.24569922,431260.764476271 4589079.46107634,431260.833565054 4589080.42870087,431263.123466692 4589092.64169761,431264.649386905 4589102.56369946,431268.466355306 4589106.37965715,431272.898593606 4589108.84222082)),((431346.92944794 4589089.89224596,431337.159360093 4589103.32573513,431323.420297203 4589111.72193738,431318.479814873 4589113.75645234,431322.657291344 4589112.48494929,431337.159354029 4589104.08873689,431345.555442566 4589092.6405986,431346.92944794 4589089.89224596)))"
26404,"A1.2","MULTIPOLYGON (((431569.703875879 4587059.23386046,431597.051050363 4587042.82451331,431609.358237545 4587023.68122285,431623.032401444 4587007.27195967,431643.54264845 4586982.65857055,431658.348861564 4586961.23225272,431662.686641629 4586985.39350183,431670.890281068 4587025.04790186,431677.727020228 4587053.76318385,431685.93077274 4587081.11144016,431692.767549059 4587105.72467164,431696.869335596 4587128.96990278,431705.074086609 4587156.31815169,431711.909938282 4587172.72728727,431718.746776873 4587190.50343622,431722.848638931 4587205.54457228,431729.685438546 4587227.42276279,431729.685310485 4587241.09691049,431732.420171248 4587256.13805375,431729.685041582 4587269.81222071,431717.378996184 4587273.91435298,431690.030916996 4587280.75162404,431658.580810703 4587290.32395803,431632.600746007 4587295.79320893,431629.865807609 4587288.9561504,431611.275442121 4587218.89047254,431627.379471577 4587216.82533987,431627.791395648 4587225.0844319,431644.721379706 4587227.97434947,431645.134551836 4587209.3931355,431627.379654421 4587197.00611233,431628.61747619 4587216.41232677,431612.090452211 4587217.85145499,431594.760034233 4587153.23781636,431612.515096738 4587147.86964192,431615.404950563 4587163.97280981,431620.359748624 4587186.27003506,431638.114875359 4587173.88277749,431633.57313147 4587145.80448582,431626.96739325 4587116.90119564,431604.257504512 4587102.86217063,431605.083300084 4587125.15942475,431612.515100541 4587147.45663714,431594.31504328 4587152.21680723,431582.009510473 4587100.25527315,431572.437702995 4587078.37707138,431569.703875879 4587059.23386046)))"
26397,"A1.2","MULTIPOLYGON (((431789.529503365 4587542.27663394,431798.916653865 4587526.54638676,431803.482851596 4587505.74313124,431798.917039901 4587485.69996314,431780.90421911 4587466.16491262,431772.024488755 4587437.24268258,431764.667813195 4587402.48537517,431771.771956936 4587387.5161605,431765.175231134 4587358.08690131,431752.490659131 4587311.9125069,431743.357806759 4587295.67540049,431731.43390727 4587284.2593642,431748.684945403 4587281.21420717,431765.429978606 4587278.67705981,431767.96695852 4587280.96106569,431793.454058784 4587377.67688668,431811.855432679 4587444.59942975,431828.599865018 4587504.98190482,431832.912651644 4587527.56109635,431829.360617159 4587531.11316393,431814.138573087 4587535.42634335,431789.529503365 4587542.27663394)))"
26403,"A1.2","MULTIPOLYGON (((431565.837959345 4587049.74176976,431568.9020942 4587035.29958135,431598.661487069 4586995.47395266,431631.484874179 4586956.96133954,431675.410407803 4586904.33553342,431675.965336063 4586912.11161731,431675.965173309 4586929.60781191,431677.908751588 4586975.15330864,431683.740578886 4586994.31549091,431690.405349731 4587019.58673465,431701.513924477 4587066.24318582,431713.732465011 4587116.50866288,431724.007111718 4587155.11101821,431740.946571701 4587213.9865417,431751.221166138 4587257.86594,431748.167083503 4587266.47505346,431745.133076759 4587267.00708069,431730.672028024 4587271.32022997,431733.717177151 4587255.59003873,431731.18031585 4587240.621895,431731.180441804 4587227.17574991,431719.763788136 4587189.37341725,431706.065096117 4587155.37713509,431697.693347847 4587127.72388398,431694.394541588 4587106.66567221,431678.919031833 4587052.62716446,431669.279412277 4587010.76575103,431659.055889714 4586958.2742159,431643.300663273 4586981.03155334,431625.357443845 4587002.91389723,431607.851262163 4587020.85719835,431596.91007515 4587040.11348247,431568.901881946 4587058.49485626,431567.150912454 4587054.99382468,431565.837959345 4587049.74176976)))"
18249,"A1.2","MULTIPOLYGON (((432704.218384721 4582036.82226463,432719.911187819 4582022.46662218,432729.259271571 4582022.80087662,432741.613537822 4582030.14624538,432775.336561903 4582063.53531636,432775.669692057 4582069.21135232,432753.967953545 4582088.57585548,432744.285921302 4582090.57860226,432705.554727972 4582051.51336933,432704.218384721 4582036.82226463)))"
8437,"A1.2","MULTIPOLYGON (((426583.664246129 4582895.11127521,426582.469130461 4582862.04548583,426588.843383548 4582839.33781708,426599.998878109 4582827.3863272,426643.422926082 4582851.28815043,426600.884058646 4582906.24324747,426583.664246129 4582895.11127521)))"
18583,"A1.2","MULTIPOLYGON (((428340.126846228 4587405.02156498,428345.769010693 4587406.90258131,428328.371357366 4587439.34761851,428324.139168274 4587455.33510046,428321.788052544 4587467.09044971,428330.722288491 4587476.02464612,428356.114036899 4587480.72761689,428367.399381212 4587479.78651764,428382.386848558 4587476.03931443,428380.565684796 4587503.29810445,428379.625551562 4587529.62986219,428380.095466358 4587554.55157072,428391.850615759 4587604.86593512,428394.201621312 4587620.85337764,428405.486774891 4587665.52458682,428395.141416237 4587678.69002485,428389.499206466 4587689.5053673,428388.559114785 4587705.49282948,428391.380141163 4587719.6002159,428399.844353575 4587728.53442184,428386.206891682 4587744.05194431,428389.499038876 4587731.35556265,428375.307672757 4587718.72228478,428377.272812694 4587697.96968116,428396.552522318 4587662.70255952,428391.850545824 4587622.26343222,428365.988021964 4587560.19481965,428369.750370384 4587500.47609276,428319.436945899 4587476.49573206,428319.907063304 4587449.22195421,428340.126846228 4587405.02156498)))"
18586,"ZEPQA","MULTIPOLYGON (((428316.166523315 4587297.47066798,428326.339793949 4587308.68791716,428326.772689509 4587339.53079117,428331.295708518 4587370.77364923,428318.774348582 4587364.77356242,428314.600369623 4587325.38347157,428316.426457295 4587317.03522201,428316.166523315 4587297.47066798)))"
31379,"A1.2","MULTIPOLYGON (((432748.053145211 4589078.42186751,432742.578188723 4589072.43791912,432748.053234443 4589065.6898221,432755.565184095 4589072.56574652,432762.440172322 4589073.96565993,432770.71516906 4589074.09355013,432781.410246952 4589062.50636596,432781.665336711 4589049.6473163,432779.246386369 4589042.6453234,432773.898443197 4589034.75136646,432763.076451922 4589033.98750829,432751.872428672 4589037.80667162,432746.398356295 4589048.37478242,432747.925239827 4589064.92682108,432742.06918976 4589072.31092545,432726.027288266 4589058.9420918,432725.899449252 4589036.0250122,432735.448554374 4589020.61882985,432760.657552497 4589019.72748957,432793.251531337 4589021.25505923,432812.094503122 4589024.43781883,432825.081498987 4589024.43764523,432836.794526225 4589019.98147241,432845.834518907 4589020.61735386,432827.754399845 4589038.56966093,432809.420246713 4589061.36098834,432805.346201767 4589067.98106662,432798.980108596 4589081.60420068,432788.783966865 4589102.31541108,432779.884987373 4589099.72052009,432757.194073962 4589088.22678081,432751.039118791 4589082.07184077,432748.053145211 4589078.42186751)))"
18587,"ZEPQA","MULTIPOLYGON (((428332.472633261 4587399.79046671,428327.783488858 4587400.2015094,428315.004045196 4587414.62600355,428300.168503252 4587439.03379343,428298.493321905 4587474.20980189,428310.458558624 4587507.47066901,428337.73733536 4587518.95682244,428348.505612562 4587530.92109499,428347.309423802 4587570.40422661,428361.905656384 4587622.32961609,428373.87089429 4587652.0023899,428365.495533728 4587680.7172588,428357.120209347 4587700.57887431,428336.540607405 4587699.62196834,428308.065740799 4587707.27935342,428253.966141499 4587709.62273764,428226.664314335 4587716.70209749,428168.015686251 4587687.37861918,428109.366999982 4587673.22157231,428037.57295562 4587645.92024412,428001.170898396 4587637.83124041,428048.696302504 4587639.85300859,428110.37807919 4587657.04311494,428157.903423812 4587676.25536762,428222.619237129 4587704.56777945,428275.042799909 4587698.90431062,428322.726243247 4587688.38873071,428325.760401613 4587670.1871956,428334.860736047 4587652.99665252,428337.893903307 4587632.77305909,428332.838911632 4587591.31491095,428328.793829556 4587581.20264841,428310.592328087 4587570.07944518,428301.49207496 4587565.02435829,428317.670558617 4587565.0242577,428325.760831187 4587556.93397749,428320.704725766 4587544.80066436,428298.458089129 4587536.71057437,428296.43603222 4587535.69955842,428258.010904789 4587528.62160009,428244.865545724 4587518.5103976,428260.034081209 4587496.26367278,428266.10027492 4587493.23054828,428267.112349126 4587481.09619863,428272.167618864 4587448.7382506,428284.302108768 4587415.36922656,428294.414476159 4587399.19070137,428299.689654221 4587394.52553415,428304.953823622 4587392.13243136,428306.628880964 4587390.45737271,428311.415031411 4587389.26130699,428317.15819752 4587391.65433685,428332.472633261 4587399.79046671)))"
