"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
5,34574,"005","23","Sarrià-Sant Gervasi","Sarrià","093",80,50,123,39,5,21,7312,6849,463,"","",24245,"02/04/2021 00:07:11"
5,34576,"005","23","Sarrià-Sant Gervasi","Sarrià","093",15,10,23,9,4,4,1645,1498,147,"","",2707,"02/04/2021 00:07:11"
5,34577,"005","23","Sarrià-Sant Gervasi","Sarrià","093",35,15,46,12,4,7,3386,2705,681,"","",3660,"02/04/2021 00:07:11"
5,34579,"005","23","Sarrià-Sant Gervasi","Sarrià","093",187,63,1618,444,404,30,115303,86468,28835,"","",81118,"02/04/2021 00:07:11"
5,34583,"005","23","Sarrià-Sant Gervasi","Sarrià","093",26,15,24,7,6,1,1258,1258,0,"","",3803,"02/04/2021 00:07:11"
5,34585,"005","23","Sarrià-Sant Gervasi","Sarrià","093",161,96,217,71,3,13,15391,14822,569,"","",40783,"02/04/2021 00:07:11"
5,34586,"005","23","Sarrià-Sant Gervasi","Sarrià","093",94,44,110,32,10,31,9100,8639,461,"","",36410,"02/04/2021 00:07:11"
5,34587,"004","23","Sarrià-Sant Gervasi","Sarrià","093",5,3,17,0,0,17,6869,6869,0,"","",9258,"02/04/2021 00:07:11"
5,34588,"005","23","Sarrià-Sant Gervasi","Sarrià","093",0,1,0,0,0,0,0,0,0,"","",1358,"02/04/2021 00:07:11"
5,34589,"005","23","Sarrià-Sant Gervasi","Sarrià","093",70,30,73,41,2,8,4555,4538,17,"","",10390,"02/04/2021 00:07:11"
5,34594,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",40,17,103,26,11,17,8737,8737,0,"","",7742,"02/04/2021 00:07:11"
5,34595,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",116,30,125,31,20,21,13202,12329,873,"","",21742,"02/04/2021 00:07:11"
5,34596,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",173,73,286,96,17,56,27016,25577,1439,"","",44197,"02/04/2021 00:07:11"
5,34597,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",35,11,59,23,9,15,5055,4303,752,"","",7554,"02/04/2021 00:07:11"
5,34598,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",50,15,47,13,13,5,4830,4283,547,"","",12514,"02/04/2021 00:07:11"
5,34603,"??","23","Sarrià-Sant Gervasi","Sarrià","??",360,113,831,340,106,204,194605,179777,14828,"","",205233,"02/04/2021 00:07:11"
5,34612,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",40,16,208,115,0,82,16800,14953,1847,"","",19046,"02/04/2021 00:07:11"
5,34613,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",19,12,93,2,1,86,54513,41310,13203,"","",100444,"02/04/2021 00:07:11"
5,34614,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",52,21,134,69,0,27,14599,13013,1586,"","",99343,"02/04/2021 00:07:11"
5,34615,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",0,7,10,0,0,10,570,304,266,"","",14442,"02/04/2021 00:07:11"
5,34616,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",25,11,56,49,0,4,7288,7166,122,"","",4211,"02/04/2021 00:07:11"
5,34617,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",34,12,33,10,5,6,8293,7668,625,"","",23283,"02/04/2021 00:07:11"
5,34625,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,1,7,0,0,7,804,804,0,"","",401,"02/04/2021 00:07:11"
5,34630,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",12,3,33,3,0,11,2792,2792,0,"","",2319,"02/04/2021 00:07:11"
5,34641,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",10,5,31,25,0,2,2568,2568,0,"","",1046,"02/04/2021 00:07:11"
5,34646,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",10,22,20,7,2,5,903,903,0,"","",15665,"02/04/2021 00:07:11"
5,34647,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",17,10,18,8,2,3,876,876,0,"","",5799,"02/04/2021 00:07:11"
5,34649,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",59,46,62,28,10,7,3345,2983,362,"","",23728,"02/04/2021 00:07:11"
5,34651,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",13,14,25,11,1,4,894,731,163,"","",8072,"02/04/2021 00:07:11"
5,34652,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",31,18,35,20,3,4,1607,1501,106,"","",5635,"02/04/2021 00:07:11"
5,34653,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",14,11,18,8,0,4,868,868,0,"","",4942,"02/04/2021 00:07:11"
5,34654,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",80,50,121,42,15,15,6393,5912,481,"","",38120,"02/04/2021 00:07:11"
5,34655,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",29,11,43,12,4,18,2912,2912,0,"","",14543,"02/04/2021 00:07:11"
5,34656,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",33,20,47,11,1,19,4029,4029,0,"","",30053,"02/04/2021 00:07:11"
5,34657,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",45,21,42,20,2,6,2819,2729,90,"","",19417,"02/04/2021 00:07:11"
5,34658,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",60,34,47,18,2,7,3144,2773,371,"","",34669,"02/04/2021 00:07:11"
5,34662,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,4,3,0,0,3,110,110,0,"","",1365,"02/04/2021 00:07:11"
5,34663,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",11,9,12,10,0,1,1130,1130,0,"","",38439,"02/04/2021 00:07:11"
5,34667,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",5,4,12,3,1,4,718,579,139,"","",4113,"02/04/2021 00:07:11"
5,34669,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,0,0,0,0,0,0,0,0,"","",0,"02/04/2021 00:07:11"
5,34670,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,1,0,0,0,0,0,0,0,"","",1447,"02/04/2021 00:07:11"
5,34673,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",26,19,27,12,2,6,2583,2527,56,"","",11943,"02/04/2021 00:07:11"
5,34677,"??","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","??",34,22,62,20,3,30,5799,5799,0,"","",78282,"02/04/2021 00:07:11"
5,34679,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",23,13,55,12,9,16,5412,4412,1000,"","",11601,"02/04/2021 00:07:11"
5,34681,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",48,18,57,13,6,14,6105,5272,833,"","",10816,"02/04/2021 00:07:11"
5,34682,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",52,42,136,56,18,39,16116,15474,642,"","",41442,"02/04/2021 00:07:11"
5,34683,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",20,19,38,14,3,4,1839,1839,0,"","",10803,"02/04/2021 00:07:11"
5,34684,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",0,0,0,0,0,0,0,0,0,"","",0,"02/04/2021 00:07:11"
5,34685,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",2,2,15,1,1,8,3712,3712,0,"","",1386,"02/04/2021 00:07:11"
5,34686,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",128,49,524,126,107,54,36068,34389,1679,"","",91648,"02/04/2021 00:07:11"
5,34687,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",0,5,37,0,0,37,8642,8642,0,"","",24702,"02/04/2021 00:07:11"
5,34688,"005","23","Sarrià-Sant Gervasi","Sarrià","093",33,18,34,24,1,0,2368,2368,0,"","",5029,"02/04/2021 00:07:11"
5,34691,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",40,15,63,23,19,3,5474,5359,115,"","",19201,"02/04/2021 00:07:11"
5,34692,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",70,20,971,195,193,2,79144,17101,62043,"","",122956,"02/04/2021 00:07:11"
5,34693,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",26,15,31,9,2,2,2841,2640,201,"","",12118,"02/04/2021 00:07:11"
5,34694,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",100,41,2120,1056,1008,56,182668,182668,0,"","",33039,"02/04/2021 00:07:11"
5,34695,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",111,51,1490,737,422,68,129567,128719,848,"","",23532,"02/04/2021 00:07:11"
5,34696,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",34,31,62,20,8,9,2789,2701,88,"","",18909,"02/04/2021 00:07:11"
5,34697,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",4,7,12,4,0,5,717,717,0,"","",4855,"02/04/2021 00:07:11"
5,34698,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",15,12,18,8,3,2,851,706,145,"","",9040,"02/04/2021 00:07:11"
5,34699,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",12,23,12,4,1,5,1268,1268,0,"","",15067,"02/04/2021 00:07:11"
5,34701,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",25,22,28,12,1,4,1116,1062,54,"","",12338,"02/04/2021 00:07:11"
5,34702,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",76,38,94,33,12,14,5714,5528,186,"","",25553,"02/04/2021 00:07:11"
5,34703,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",18,20,24,13,2,2,1013,997,16,"","",5623,"02/04/2021 00:07:11"
5,34704,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",27,18,21,14,1,3,844,771,73,"","",4874,"02/04/2021 00:07:11"
5,34705,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",7,9,10,4,0,5,385,385,0,"","",4535,"02/04/2021 00:07:11"
5,34706,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",2,12,9,6,1,0,591,531,60,"","",4088,"02/04/2021 00:07:11"
5,34707,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",1,7,7,6,0,1,252,252,0,"","",252,"02/04/2021 00:07:11"
5,34708,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",12,9,25,7,3,2,1461,1354,107,"","",5895,"02/04/2021 00:07:11"
5,34709,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",24,19,29,17,2,4,1294,1167,127,"","",6190,"02/04/2021 00:07:11"
5,34711,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",17,6,9,7,0,2,431,431,0,"","",3986,"02/04/2021 00:07:11"
5,34712,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",47,33,73,29,12,11,3150,2976,174,"","",13616,"02/04/2021 00:07:11"
5,34713,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",16,6,13,6,0,0,810,810,0,"","",2753,"02/04/2021 00:07:11"
5,34715,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",55,43,53,33,6,3,2553,2341,212,"","",17496,"02/04/2021 00:07:11"
5,34716,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",21,13,27,11,2,7,1399,1347,52,"","",7235,"02/04/2021 00:07:11"
5,34717,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",9,8,12,6,0,0,572,572,0,"","",4668,"02/04/2021 00:07:11"
5,34718,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",46,20,40,18,1,6,1873,1864,9,"","",9115,"02/04/2021 00:07:11"
5,34723,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",176,76,3122,910,1849,309,177955,147117,30838,"","",74155,"02/04/2021 00:07:11"
5,34724,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",24,20,36,15,7,8,2044,2044,0,"","",3429,"02/04/2021 00:07:11"
5,34725,"??","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","??",228,82,1888,952,573,186,157523,119229,38294,"","",326036,"02/04/2021 00:07:11"
5,34726,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",246,110,4698,1864,2580,41,370275,281449,88826,"","",169146,"02/04/2021 00:07:11"
5,34801,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",7,8,11,6,1,1,534,534,0,"","",2358,"02/04/2021 00:07:11"
5,34802,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",15,10,16,6,1,5,582,582,0,"","",3978,"02/04/2021 00:07:11"
5,34803,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",9,4,10,3,2,0,354,354,0,"","",2102,"02/04/2021 00:07:11"
5,34804,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",9,6,7,4,0,3,502,502,0,"","",3860,"02/04/2021 00:07:11"
5,34805,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",24,9,13,8,0,1,821,766,55,"","",4104,"02/04/2021 00:07:11"
5,34806,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",13,11,8,5,1,0,357,357,0,"","",4165,"02/04/2021 00:07:11"
5,34807,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",95,95,151,64,15,21,7881,7684,197,"","",73156,"02/04/2021 00:07:11"
5,34808,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",131,34,80,29,11,13,10635,10495,140,"","",36198,"02/04/2021 00:07:11"
5,34809,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",19,12,27,12,3,1,1735,1698,37,"","",4821,"02/04/2021 00:07:11"
5,34811,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",10,5,11,4,0,0,566,510,56,"","",3011,"02/04/2021 00:07:11"
5,34812,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",7,4,5,2,0,1,398,398,0,"","",1325,"02/04/2021 00:07:11"
5,34813,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",160,130,342,231,16,42,28458,27576,882,"","",142873,"02/04/2021 00:07:11"
5,34814,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,1,3,0,0,3,593,593,0,"","",2754,"02/04/2021 00:07:11"
5,34815,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",5,3,29,3,0,24,1794,1794,0,"","",1642,"02/04/2021 00:07:11"
5,34816,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,2,0,0,0,0,0,0,0,"","",1950,"02/04/2021 00:07:11"
5,34817,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,1,0,0,0,0,0,0,0,"","",1057,"02/04/2021 00:07:11"
5,34818,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",75,50,120,44,15,28,4878,4682,196,"","",18123,"02/04/2021 00:07:11"
5,34819,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",8,10,14,5,2,2,809,714,95,"","",3515,"02/04/2021 00:07:11"
5,34820,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",4,1,0,0,0,0,0,0,0,"","",34699,"02/04/2021 00:07:11"
5,34821,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",0,0,0,0,0,0,0,0,0,"","",0,"02/04/2021 00:07:11"
5,34822,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",24,9,41,37,0,0,3480,3480,0,"","",1746,"02/04/2021 00:07:11"
5,34823,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",2,7,6,2,0,3,373,373,0,"","",5287,"02/04/2021 00:07:11"
5,34824,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",146,65,127,53,3,26,9758,9077,681,"","",89749,"02/04/2021 00:07:11"
5,34825,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",26,12,45,18,3,13,3216,3198,18,"","",8154,"02/04/2021 00:07:11"
5,34826,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",9,5,16,6,2,2,1525,1398,127,"","",3342,"02/04/2021 00:07:11"
5,34827,"??","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","??",367,136,5178,2631,1727,683,390062,328356,61706,"","",140765,"02/04/2021 00:07:11"
5,34828,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",8,6,14,4,1,3,776,753,23,"","",7660,"02/04/2021 00:07:11"
5,34829,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",19,7,19,6,2,3,1155,985,170,"","",7122,"02/04/2021 00:07:11"
5,34831,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",16,6,11,7,0,0,636,636,0,"","",1284,"02/04/2021 00:07:11"
5,34832,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",26,15,29,13,3,5,1755,1612,143,"","",6802,"02/04/2021 00:07:11"
5,34834,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",108,44,296,135,62,39,29617,27821,1796,"","",104369,"02/04/2021 00:07:11"
5,34835,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",108,46,206,134,6,15,15075,14676,399,"","",38099,"02/04/2021 00:07:11"
5,34837,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",95,42,150,35,4,39,11796,10870,926,"","",30014,"02/04/2021 00:07:11"
5,34838,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",96,39,122,37,4,28,8906,8688,218,"","",40219,"02/04/2021 00:07:11"
5,34839,"003","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",40,13,48,13,6,6,3355,2663,692,"","",8688,"02/04/2021 00:07:11"
5,34840,"001","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","091",0,1,0,0,0,0,0,0,0,"","",12393,"02/04/2021 00:07:11"
5,34983,"017","23","Sarrià-Sant Gervasi","Sarrià","096",823,283,14505,11471,2576,434,1399895,1346912,52983,"","",187288,"02/04/2021 00:07:11"
5,35020,"006","23","Sarrià-Sant Gervasi","Sarrià","094",71,26,96,24,12,5,6201,5851,350,"","",7850,"02/04/2021 00:07:11"
5,35031,"006","23","Sarrià-Sant Gervasi","Sarrià","094",42,14,85,5,3,68,70367,67616,2751,"","",91441,"02/04/2021 00:07:11"
5,35042,"006","23","Sarrià-Sant Gervasi","Sarrià","094",369,118,10262,3872,3298,3073,907004,667767,239237,"","",515362,"02/04/2021 00:07:11"
5,35044,"006","23","Sarrià-Sant Gervasi","Sarrià","094",359,127,30697,6345,17224,7128,1648841,1165313,483528,"","",288361,"02/04/2021 00:07:11"
5,35045,"006","23","Sarrià-Sant Gervasi","Sarrià","094",0,1,0,0,0,0,0,0,0,"","",1293,"02/04/2021 00:07:11"
5,35052,"006","23","Sarrià-Sant Gervasi","Sarrià","094",582,190,6954,3239,2136,704,969594,866449,103145,"","",501253,"02/04/2021 00:07:11"
5,35053,"006","23","Sarrià-Sant Gervasi","Sarrià","094",167,54,836,473,48,232,173971,146609,27362,"","",99146,"02/04/2021 00:07:11"
5,35100,"006","23","Sarrià-Sant Gervasi","Sarrià","094",18,9,766,121,469,175,86825,27687,59138,"","",20340,"02/04/2021 00:07:11"
5,35110,"006","23","Sarrià-Sant Gervasi","Sarrià","094",0,2,9,1,1,6,613,613,0,"","",3172,"02/04/2021 00:07:11"
5,35450,"009","23","Sarrià-Sant Gervasi","Sarrià","095",29,11,300,13,0,225,13044,12960,84,"","",4768,"02/04/2021 00:07:11"
5,35460,"009","23","Sarrià-Sant Gervasi","Sarrià","095",118,49,579,382,3,150,51849,48721,3128,"","",8688,"02/04/2021 00:07:11"
5,35470,"009","23","Sarrià-Sant Gervasi","Sarrià","095",183,70,2432,1143,730,538,156011,128607,27404,"","",24163,"02/04/2021 00:07:11"
5,35480,"009","23","Sarrià-Sant Gervasi","Sarrià","095",289,112,1502,1044,111,223,111292,106829,4463,"","",32786,"02/04/2021 00:07:11"
5,35490,"007","23","Sarrià-Sant Gervasi","Sarrià","095",458,159,11890,4070,7096,361,695964,599936,96028,"","",140718,"02/04/2021 00:07:11"
5,35500,"007","23","Sarrià-Sant Gervasi","Sarrià","095",304,119,1717,593,791,122,121368,94463,26905,"","",75113,"02/04/2021 00:07:11"
5,35514,"009","23","Sarrià-Sant Gervasi","Sarrià","095",314,125,5695,2554,2373,449,384286,314532,69754,"","",74432,"02/04/2021 00:07:11"
5,35515,"006","23","Sarrià-Sant Gervasi","Sarrià","094",0,1,12,0,0,12,5050,5050,0,"","",9136,"02/04/2021 00:07:11"
5,35516,"006","23","Sarrià-Sant Gervasi","Sarrià","094",8,7,23,3,1,17,10749,6334,4415,"","",17599,"02/04/2021 00:07:11"
5,35517,"009","23","Sarrià-Sant Gervasi","Sarrià","095",0,5,11,0,0,11,6436,6436,0,"","",13296,"02/04/2021 00:07:11"
5,35518,"007","23","Sarrià-Sant Gervasi","Sarrià","095",102,47,1992,31,601,506,102189,74656,27533,"","",119277,"02/04/2021 00:07:11"
5,35519,"005","23","Sarrià-Sant Gervasi","Sarrià","093",2,8,12,4,2,3,1308,1308,0,"","",2711,"02/04/2021 00:07:11"
5,35521,"006","23","Sarrià-Sant Gervasi","Sarrià","094",51,12,598,91,333,111,42432,41577,855,"","",19277,"02/04/2021 00:07:11"
5,35522,"006","23","Sarrià-Sant Gervasi","Sarrià","094",0,1,0,0,0,0,0,0,0,"","",612,"02/04/2021 00:07:11"
5,35530,"006","23","Sarrià-Sant Gervasi","Sarrià","094",13,3,60,12,12,0,11235,7740,3495,"","",12333,"02/04/2021 00:07:11"
5,35540,"006","23","Sarrià-Sant Gervasi","Sarrià","094",47,10,55,7,8,32,9080,8784,296,"","",16510,"02/04/2021 00:07:11"
5,35550,"006","23","Sarrià-Sant Gervasi","Sarrià","094",22,10,38,10,7,7,5495,4923,572,"","",11442,"02/04/2021 00:07:11"
