"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Us_del_local","Superficie_m2"
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Comerç",11920
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Magatzem",4365
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Oficina",1928
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Hotel",5968
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Ensenyament",16108
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Sanitat",460
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Religiós",4055
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Espectacles",1487
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Habitatge",86579
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Aparcaments",2356
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Comerç",12198
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Magatzem",14055
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Oficina",32426
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Hotel",7967
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Ensenyament",65
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Indústria",65
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Adm.Pública",29652
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Espectacles",178
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Habitatge",78613
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Aparcaments",14411
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Comerç",16295
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Magatzem",4597
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Oficina",20796
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Hotel",18803
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Ensenyament",5545
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Esportiu",129
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Religiós",2488
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Espectacles",716
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Habitatge",83756
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Aparcaments",876
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Comerç",10047
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Magatzem",2350
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Oficina",424
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Hotel",4139
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Ensenyament",472
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Sanitat",1465
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Religiós",127
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Habitatge",62887
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Aparcaments",4826
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Comerç",11849
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Magatzem",3865
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Oficina",9239
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Hotel",4436
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Sanitat",2541
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Religiós",523
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Habitatge",64383
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Comerç",10633
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Magatzem",8652
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Oficina",2714
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Hotel",1414
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Ensenyament",8131
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Indústria",327
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Sanitat",320
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Religiós",1598
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Habitatge",65457
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Comerç",10074
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Magatzem",4104
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Oficina",202
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Hotel",975
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Ensenyament",2122
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Esportiu",451
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Espectacles",836
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Habitatge",145885
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Aparcaments",3890
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Comerç",26753
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Magatzem",28501
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Oficina",45185
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Hotel",12702
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Ensenyament",7879
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Religiós",2145
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Adm.Pública",13573
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Espectacles",8512
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Habitatge",76428
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Aparcaments",4112
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Comerç",8695
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Magatzem",1446
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Oficina",320
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Hotel",4437
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Indústria",16
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Sanitat",1411
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Adm.Pública",3245
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Habitatge",49769
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Aparcaments",505
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Comerç",4884
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Magatzem",3493
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Oficina",69
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Hotel",147
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Ensenyament",8964
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Sanitat",473
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Habitatge",58000
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Aparcaments",26055
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Comerç",5957
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Magatzem",7480
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Oficina",302
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Hotel",1040
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Ensenyament",20894
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Adm.Pública",25000
2020,2,"Eixample",5,"el Fort Pienc",1,"Habitatge",49724
2020,2,"Eixample",5,"el Fort Pienc",1,"Aparcaments",21452
2020,2,"Eixample",5,"el Fort Pienc",1,"Comerç",10735
2020,2,"Eixample",5,"el Fort Pienc",1,"Magatzem",15279
2020,2,"Eixample",5,"el Fort Pienc",1,"Oficina",32870
2020,2,"Eixample",5,"el Fort Pienc",1,"Hotel",2274
2020,2,"Eixample",5,"el Fort Pienc",1,"Ensenyament",6326
2020,2,"Eixample",5,"el Fort Pienc",1,"Indústria",425
2020,2,"Eixample",5,"el Fort Pienc",1,"Esportiu",17311
2020,2,"Eixample",5,"el Fort Pienc",1,"Religiós",40
2020,2,"Eixample",5,"el Fort Pienc",1,"Adm.Pública",4775
2020,2,"Eixample",5,"el Fort Pienc",2,"Habitatge",69712
2020,2,"Eixample",5,"el Fort Pienc",2,"Aparcaments",9351
2020,2,"Eixample",5,"el Fort Pienc",2,"Comerç",8257
2020,2,"Eixample",5,"el Fort Pienc",2,"Magatzem",775
2020,2,"Eixample",5,"el Fort Pienc",2,"Oficina",7896
2020,2,"Eixample",5,"el Fort Pienc",2,"Hotel",1523
2020,2,"Eixample",5,"el Fort Pienc",2,"Ensenyament",5008
2020,2,"Eixample",5,"el Fort Pienc",3,"Habitatge",41282
2020,2,"Eixample",5,"el Fort Pienc",3,"Aparcaments",8178
2020,2,"Eixample",5,"el Fort Pienc",3,"Comerç",3032
2020,2,"Eixample",5,"el Fort Pienc",3,"Magatzem",3917
2020,2,"Eixample",5,"el Fort Pienc",3,"Oficina",876
2020,2,"Eixample",5,"el Fort Pienc",3,"Hotel",111
2020,2,"Eixample",5,"el Fort Pienc",3,"Ensenyament",12122
2020,2,"Eixample",5,"el Fort Pienc",3,"Esportiu",75
2020,2,"Eixample",5,"el Fort Pienc",4,"Habitatge",50626
2020,2,"Eixample",5,"el Fort Pienc",4,"Aparcaments",3934
2020,2,"Eixample",5,"el Fort Pienc",4,"Comerç",5107
2020,2,"Eixample",5,"el Fort Pienc",4,"Magatzem",5576
2020,2,"Eixample",5,"el Fort Pienc",4,"Oficina",2491
2020,2,"Eixample",5,"el Fort Pienc",4,"Hotel",8013
2020,2,"Eixample",5,"el Fort Pienc",4,"Ensenyament",1454
2020,2,"Eixample",5,"el Fort Pienc",4,"Indústria",1579
2020,2,"Eixample",5,"el Fort Pienc",4,"Esportiu",16
2020,2,"Eixample",5,"el Fort Pienc",5,"Habitatge",89398
2020,2,"Eixample",5,"el Fort Pienc",5,"Aparcaments",17036
2020,2,"Eixample",5,"el Fort Pienc",5,"Comerç",11994
2020,2,"Eixample",5,"el Fort Pienc",5,"Magatzem",8716
2020,2,"Eixample",5,"el Fort Pienc",5,"Oficina",22392
2020,2,"Eixample",5,"el Fort Pienc",5,"Hotel",5757
2020,2,"Eixample",5,"el Fort Pienc",6,"Habitatge",75809
2020,2,"Eixample",5,"el Fort Pienc",6,"Aparcaments",10051
2020,2,"Eixample",5,"el Fort Pienc",6,"Comerç",10198
2020,2,"Eixample",5,"el Fort Pienc",6,"Magatzem",3613
2020,2,"Eixample",5,"el Fort Pienc",6,"Oficina",3597
2020,2,"Eixample",5,"el Fort Pienc",6,"Hotel",2857
2020,2,"Eixample",5,"el Fort Pienc",6,"Ensenyament",2588
2020,2,"Eixample",5,"el Fort Pienc",6,"Adm.Pública",735
2020,2,"Eixample",5,"el Fort Pienc",7,"Habitatge",53997
2020,2,"Eixample",5,"el Fort Pienc",7,"Aparcaments",10469
2020,2,"Eixample",5,"el Fort Pienc",7,"Comerç",3763
2020,2,"Eixample",5,"el Fort Pienc",7,"Magatzem",3082
2020,2,"Eixample",5,"el Fort Pienc",7,"Oficina",8826
2020,2,"Eixample",5,"el Fort Pienc",7,"Hotel",511
2020,2,"Eixample",5,"el Fort Pienc",7,"Sanitat",9688
2020,2,"Eixample",5,"el Fort Pienc",7,"Religiós",4243
2020,2,"Eixample",5,"el Fort Pienc",8,"Habitatge",75615
2020,2,"Eixample",5,"el Fort Pienc",8,"Aparcaments",20981
2020,2,"Eixample",5,"el Fort Pienc",8,"Comerç",9939
2020,2,"Eixample",5,"el Fort Pienc",8,"Magatzem",20737
2020,2,"Eixample",5,"el Fort Pienc",8,"Oficina",3601
2020,2,"Eixample",5,"el Fort Pienc",8,"Hotel",12932
2020,2,"Eixample",5,"el Fort Pienc",9,"Habitatge",67925
2020,2,"Eixample",5,"el Fort Pienc",9,"Aparcaments",28029
2020,2,"Eixample",5,"el Fort Pienc",9,"Comerç",8596
2020,2,"Eixample",5,"el Fort Pienc",9,"Magatzem",4050
2020,2,"Eixample",5,"el Fort Pienc",9,"Oficina",14079
2020,2,"Eixample",5,"el Fort Pienc",9,"Hotel",615
2020,2,"Eixample",5,"el Fort Pienc",9,"Espectacles",678
2020,2,"Eixample",5,"el Fort Pienc",10,"Habitatge",50001
2020,2,"Eixample",5,"el Fort Pienc",10,"Aparcaments",6620
2020,2,"Eixample",5,"el Fort Pienc",10,"Comerç",4900
2020,2,"Eixample",5,"el Fort Pienc",10,"Magatzem",5279
2020,2,"Eixample",5,"el Fort Pienc",10,"Oficina",3412
2020,2,"Eixample",5,"el Fort Pienc",10,"Hotel",244
2020,2,"Eixample",5,"el Fort Pienc",10,"Ensenyament",310
2020,2,"Eixample",5,"el Fort Pienc",10,"Sanitat",430
2020,2,"Eixample",5,"el Fort Pienc",11,"Habitatge",45231
2020,2,"Eixample",5,"el Fort Pienc",11,"Aparcaments",6287
2020,2,"Eixample",5,"el Fort Pienc",11,"Comerç",6203
2020,2,"Eixample",5,"el Fort Pienc",11,"Magatzem",3167
2020,2,"Eixample",5,"el Fort Pienc",11,"Oficina",415
2020,2,"Eixample",5,"el Fort Pienc",11,"Hotel",423
2020,2,"Eixample",5,"el Fort Pienc",11,"Esportiu",48
2020,2,"Eixample",5,"el Fort Pienc",12,"Habitatge",50892
2020,2,"Eixample",5,"el Fort Pienc",12,"Aparcaments",6667
2020,2,"Eixample",5,"el Fort Pienc",12,"Comerç",4975
2020,2,"Eixample",5,"el Fort Pienc",12,"Magatzem",12624
2020,2,"Eixample",5,"el Fort Pienc",12,"Oficina",5095
2020,2,"Eixample",5,"el Fort Pienc",12,"Hotel",4415
2020,2,"Eixample",5,"el Fort Pienc",12,"Sanitat",525
2020,2,"Eixample",5,"el Fort Pienc",13,"Habitatge",40175
2020,2,"Eixample",5,"el Fort Pienc",13,"Aparcaments",229
2020,2,"Eixample",5,"el Fort Pienc",13,"Comerç",2834
2020,2,"Eixample",5,"el Fort Pienc",13,"Magatzem",20011
2020,2,"Eixample",5,"el Fort Pienc",13,"Oficina",474
2020,2,"Eixample",5,"el Fort Pienc",13,"Hotel",3688
2020,2,"Eixample",5,"el Fort Pienc",13,"Ensenyament",12843
2020,2,"Eixample",5,"el Fort Pienc",13,"Religiós",1703
2020,2,"Eixample",5,"el Fort Pienc",13,"Espectacles",30454
2020,2,"Eixample",5,"el Fort Pienc",14,"Habitatge",50451
2020,2,"Eixample",5,"el Fort Pienc",14,"Aparcaments",1414
2020,2,"Eixample",5,"el Fort Pienc",14,"Comerç",6202
2020,2,"Eixample",5,"el Fort Pienc",14,"Magatzem",1524
2020,2,"Eixample",5,"el Fort Pienc",14,"Oficina",389
2020,2,"Eixample",5,"el Fort Pienc",14,"Hotel",221
2020,2,"Eixample",5,"el Fort Pienc",14,"Indústria",138
2020,2,"Eixample",5,"el Fort Pienc",15,"Habitatge",58176
2020,2,"Eixample",5,"el Fort Pienc",15,"Aparcaments",6051
2020,2,"Eixample",5,"el Fort Pienc",15,"Comerç",6001
2020,2,"Eixample",5,"el Fort Pienc",15,"Magatzem",2736
2020,2,"Eixample",5,"el Fort Pienc",15,"Oficina",6424
2020,2,"Eixample",5,"el Fort Pienc",15,"Hotel",5832
2020,2,"Eixample",5,"el Fort Pienc",15,"Indústria",1888
2020,2,"Eixample",5,"el Fort Pienc",16,"Habitatge",78305
2020,2,"Eixample",5,"el Fort Pienc",16,"Aparcaments",15104
2020,2,"Eixample",5,"el Fort Pienc",16,"Comerç",9967
2020,2,"Eixample",5,"el Fort Pienc",16,"Magatzem",7235
2020,2,"Eixample",5,"el Fort Pienc",16,"Oficina",2289
2020,2,"Eixample",5,"el Fort Pienc",16,"Hotel",3156
2020,2,"Eixample",5,"el Fort Pienc",16,"Ensenyament",160
2020,2,"Eixample",5,"el Fort Pienc",16,"Sanitat",291
2020,2,"Eixample",5,"el Fort Pienc",16,"Esportiu",10635
2020,2,"Eixample",5,"el Fort Pienc",16,"Espectacles",830
2020,2,"Eixample",5,"el Fort Pienc",17,"Habitatge",80292
2020,2,"Eixample",5,"el Fort Pienc",17,"Aparcaments",12276
2020,2,"Eixample",5,"el Fort Pienc",17,"Comerç",15795
2020,2,"Eixample",5,"el Fort Pienc",17,"Magatzem",5972
2020,2,"Eixample",5,"el Fort Pienc",17,"Oficina",6604
2020,2,"Eixample",5,"el Fort Pienc",17,"Hotel",6834
2020,2,"Eixample",5,"el Fort Pienc",17,"Ensenyament",2708
2020,2,"Eixample",5,"el Fort Pienc",17,"Indústria",964
2020,2,"Eixample",5,"el Fort Pienc",18,"Habitatge",83804
2020,2,"Eixample",5,"el Fort Pienc",18,"Aparcaments",11616
2020,2,"Eixample",5,"el Fort Pienc",18,"Comerç",5557
2020,2,"Eixample",5,"el Fort Pienc",18,"Magatzem",1818
2020,2,"Eixample",5,"el Fort Pienc",18,"Oficina",3130
2020,2,"Eixample",5,"el Fort Pienc",18,"Hotel",1315
2020,2,"Eixample",5,"el Fort Pienc",19,"Habitatge",77921
2020,2,"Eixample",5,"el Fort Pienc",19,"Aparcaments",13712
2020,2,"Eixample",5,"el Fort Pienc",19,"Comerç",6953
2020,2,"Eixample",5,"el Fort Pienc",19,"Magatzem",8039
2020,2,"Eixample",5,"el Fort Pienc",19,"Oficina",9560
2020,2,"Eixample",5,"el Fort Pienc",19,"Hotel",4606
2020,2,"Eixample",5,"el Fort Pienc",19,"Esportiu",12
2020,2,"Eixample",5,"el Fort Pienc",20,"Habitatge",57597
2020,2,"Eixample",5,"el Fort Pienc",20,"Aparcaments",8241
2020,2,"Eixample",5,"el Fort Pienc",20,"Comerç",8451
2020,2,"Eixample",5,"el Fort Pienc",20,"Magatzem",5087
2020,2,"Eixample",5,"el Fort Pienc",20,"Oficina",7084
2020,2,"Eixample",5,"el Fort Pienc",20,"Hotel",7290
2020,2,"Eixample",5,"el Fort Pienc",20,"Ensenyament",5885
2020,2,"Eixample",5,"el Fort Pienc",20,"Sanitat",136
2020,2,"Eixample",5,"el Fort Pienc",20,"Esportiu",70
2020,2,"Eixample",6,"la Sagrada Família",21,"Habitatge",57246
2020,2,"Eixample",6,"la Sagrada Família",21,"Aparcaments",3811
2020,2,"Eixample",6,"la Sagrada Família",21,"Comerç",4272
2020,2,"Eixample",6,"la Sagrada Família",21,"Magatzem",2590
2020,2,"Eixample",6,"la Sagrada Família",21,"Oficina",306
2020,2,"Eixample",6,"la Sagrada Família",21,"Hotel",2466
2020,2,"Eixample",6,"la Sagrada Família",22,"Habitatge",48550
2020,2,"Eixample",6,"la Sagrada Família",22,"Aparcaments",7535
2020,2,"Eixample",6,"la Sagrada Família",22,"Comerç",12091
2020,2,"Eixample",6,"la Sagrada Família",22,"Magatzem",6497
2020,2,"Eixample",6,"la Sagrada Família",22,"Oficina",2505
2020,2,"Eixample",6,"la Sagrada Família",22,"Hotel",82
2020,2,"Eixample",6,"la Sagrada Família",22,"Ensenyament",220
2020,2,"Eixample",6,"la Sagrada Família",22,"Indústria",7313
2020,2,"Eixample",6,"la Sagrada Família",23,"Habitatge",40074
2020,2,"Eixample",6,"la Sagrada Família",23,"Aparcaments",10458
2020,2,"Eixample",6,"la Sagrada Família",23,"Comerç",2135
2020,2,"Eixample",6,"la Sagrada Família",23,"Magatzem",2374
2020,2,"Eixample",6,"la Sagrada Família",23,"Oficina",2643
2020,2,"Eixample",6,"la Sagrada Família",23,"Hotel",199
2020,2,"Eixample",6,"la Sagrada Família",24,"Habitatge",44148
2020,2,"Eixample",6,"la Sagrada Família",24,"Aparcaments",3181
2020,2,"Eixample",6,"la Sagrada Família",24,"Comerç",3739
2020,2,"Eixample",6,"la Sagrada Família",24,"Magatzem",1405
2020,2,"Eixample",6,"la Sagrada Família",24,"Oficina",4793
2020,2,"Eixample",6,"la Sagrada Família",24,"Hotel",1399
2020,2,"Eixample",6,"la Sagrada Família",25,"Habitatge",45196
2020,2,"Eixample",6,"la Sagrada Família",25,"Aparcaments",7708
2020,2,"Eixample",6,"la Sagrada Família",25,"Comerç",3120
2020,2,"Eixample",6,"la Sagrada Família",25,"Magatzem",1835
2020,2,"Eixample",6,"la Sagrada Família",25,"Oficina",883
2020,2,"Eixample",6,"la Sagrada Família",25,"Hotel",499
2020,2,"Eixample",6,"la Sagrada Família",26,"Habitatge",79407
2020,2,"Eixample",6,"la Sagrada Família",26,"Aparcaments",17433
2020,2,"Eixample",6,"la Sagrada Família",26,"Comerç",13421
2020,2,"Eixample",6,"la Sagrada Família",26,"Magatzem",5965
2020,2,"Eixample",6,"la Sagrada Família",26,"Oficina",1927
2020,2,"Eixample",6,"la Sagrada Família",26,"Hotel",2607
2020,2,"Eixample",6,"la Sagrada Família",26,"Sanitat",289
2020,2,"Eixample",6,"la Sagrada Família",26,"Esportiu",1226
2020,2,"Eixample",6,"la Sagrada Família",26,"Religiós",270
2020,2,"Eixample",6,"la Sagrada Família",27,"Habitatge",82564
2020,2,"Eixample",6,"la Sagrada Família",27,"Aparcaments",10438
2020,2,"Eixample",6,"la Sagrada Família",27,"Comerç",9372
2020,2,"Eixample",6,"la Sagrada Família",27,"Magatzem",3995
2020,2,"Eixample",6,"la Sagrada Família",27,"Oficina",2844
2020,2,"Eixample",6,"la Sagrada Família",27,"Hotel",781
2020,2,"Eixample",6,"la Sagrada Família",27,"Ensenyament",52
2020,2,"Eixample",6,"la Sagrada Família",27,"Indústria",676
2020,2,"Eixample",6,"la Sagrada Família",27,"Sanitat",301
2020,2,"Eixample",6,"la Sagrada Família",28,"Habitatge",80231
2020,2,"Eixample",6,"la Sagrada Família",28,"Aparcaments",17838
2020,2,"Eixample",6,"la Sagrada Família",28,"Comerç",5030
2020,2,"Eixample",6,"la Sagrada Família",28,"Magatzem",6186
2020,2,"Eixample",6,"la Sagrada Família",28,"Oficina",6177
2020,2,"Eixample",6,"la Sagrada Família",28,"Hotel",1704
2020,2,"Eixample",6,"la Sagrada Família",28,"Ensenyament",1109
2020,2,"Eixample",6,"la Sagrada Família",29,"Habitatge",49093
2020,2,"Eixample",6,"la Sagrada Família",29,"Aparcaments",3229
2020,2,"Eixample",6,"la Sagrada Família",29,"Comerç",4687
2020,2,"Eixample",6,"la Sagrada Família",29,"Magatzem",4406
2020,2,"Eixample",6,"la Sagrada Família",29,"Oficina",1505
2020,2,"Eixample",6,"la Sagrada Família",29,"Hotel",136
2020,2,"Eixample",6,"la Sagrada Família",29,"Ensenyament",813
2020,2,"Eixample",6,"la Sagrada Família",30,"Habitatge",46834
2020,2,"Eixample",6,"la Sagrada Família",30,"Aparcaments",5118
2020,2,"Eixample",6,"la Sagrada Família",30,"Comerç",7970
2020,2,"Eixample",6,"la Sagrada Família",30,"Magatzem",957
2020,2,"Eixample",6,"la Sagrada Família",30,"Oficina",2561
2020,2,"Eixample",6,"la Sagrada Família",30,"Hotel",629
2020,2,"Eixample",6,"la Sagrada Família",31,"Habitatge",42304
2020,2,"Eixample",6,"la Sagrada Família",31,"Aparcaments",6268
2020,2,"Eixample",6,"la Sagrada Família",31,"Comerç",14561
2020,2,"Eixample",6,"la Sagrada Família",31,"Magatzem",621
2020,2,"Eixample",6,"la Sagrada Família",31,"Oficina",254
2020,2,"Eixample",6,"la Sagrada Família",31,"Hotel",129
2020,2,"Eixample",6,"la Sagrada Família",31,"Ensenyament",2948
2020,2,"Eixample",6,"la Sagrada Família",31,"Esportiu",823
2020,2,"Eixample",6,"la Sagrada Família",32,"Habitatge",41568
2020,2,"Eixample",6,"la Sagrada Família",32,"Aparcaments",9716
2020,2,"Eixample",6,"la Sagrada Família",32,"Comerç",5736
2020,2,"Eixample",6,"la Sagrada Família",32,"Magatzem",5683
2020,2,"Eixample",6,"la Sagrada Família",32,"Oficina",3439
2020,2,"Eixample",6,"la Sagrada Família",32,"Hotel",831
2020,2,"Eixample",6,"la Sagrada Família",32,"Ensenyament",134
2020,2,"Eixample",6,"la Sagrada Família",32,"Sanitat",18030
2020,2,"Eixample",6,"la Sagrada Família",32,"Esportiu",2152
2020,2,"Eixample",6,"la Sagrada Família",32,"Religiós",675
2020,2,"Eixample",6,"la Sagrada Família",33,"Habitatge",42244
2020,2,"Eixample",6,"la Sagrada Família",33,"Aparcaments",1498
2020,2,"Eixample",6,"la Sagrada Família",33,"Comerç",4411
2020,2,"Eixample",6,"la Sagrada Família",33,"Magatzem",2102
2020,2,"Eixample",6,"la Sagrada Família",33,"Oficina",6116
2020,2,"Eixample",6,"la Sagrada Família",33,"Hotel",406
